Número de qubits: 40
Layer	Time	var(Time)
1  0.0036012056  7.03798883676838e-5
2  0.0952733472  0.0233499968701205
3  0.0007169196  3.369098596715557e-8
4  0.0010530421000000002  2.6606380652100003e-8
5  0.0006739676000000001  1.540429855648889e-8
6  0.0011620102  1.950582140617778e-8
7  0.0006880686  1.544956615182223e-8
8  0.0016367304999999998  3.2493923182500016e-8
9  0.0007810438  1.4570826191511111e-8
10  0.003991736899999999  1.5516552668140997e-6
11  0.0009404087  3.110152759001111e-8
12  0.010000019700000001  6.7371986626709e-6
13  0.0012150522  4.727970551417777e-8
14  0.0738076346  3.908749860962339e-5
15  0.004668888499999999  2.030764349089561e-5
16  0.2739630566000001  0.00016787344692982027
17  0.0083364299  2.30041982198721e-6
18  1.5406555771  0.020238650374019177
19  0.0747109934  0.007165280887133989
20  7.271506024300001  0.07775407740547546
Total= 9.3693821571
Varianza= 0.06440823969546691
