Número de qubits: 40
Layer	Time	var(Time)
1  0.009467777800000002  0.0007711003402683361
2  0.023715776799999998  0.001669742186924914
3  0.0006128520999999999  1.7195001583433333e-8
4  0.0007219772  1.1438097055288887e-8
5  0.0005752489000000001  9.346316159655554e-9
6  0.0007852211000000002  1.0939183637877775e-8
7  0.0005559730000000001  9.176146017777778e-9
8  0.0010755167000000001  1.4249639871344442e-8
9  0.0006260809  1.2631995971211108e-8
10  0.004550595  6.205132963099177e-5
11  0.0007741142  2.0416258686622223e-8
12  0.008708103600000001  1.8909357913175153e-5
13  0.0049436896000000004  0.00015460830360143198
14  0.045972885899999996  0.0013444119444131265
15  0.0036459217  6.845052613407344e-6
16  0.1696245134  0.0002456617004851105
17  0.015672301599999997  0.0005290126318856921
18  1.4131961635999999  0.023888446496623274
19  0.0870811937  0.00205198861451449
20  11.1507092  0.2838478211236958
Total= 12.943015106799999
Varianza= 0.15729535223760437
