Número de qubits: 40
Layer	Time	var(Time)
1  0.0037146580999999996  3.911290686231097e-5
2  0.09042181089999998  0.03035235716686835
3  0.0007041266  1.5043600601155552e-8
4  0.0008003992999999999  1.637447479534445e-8
5  0.0006569417999999999  1.3458804606177777e-8
6  0.0008435532000000001  1.5312992093288884e-8
7  0.0006921668000000001  9.17805269173333e-9
8  0.0010152165  2.518795834249999e-8
9  0.0007518424999999999  1.12653946625e-8
10  0.0018398602  7.134663708395557e-8
11  0.0008446409  1.8063986120100002e-8
12  0.0039565694  2.419572317551556e-7
13  0.0010800608  4.7863551662400004e-8
14  0.0272577554  0.00036837218531071
15  0.0020492113  1.0399076132023331e-7
16  0.1016641174  2.7780070615259837e-5
17  0.010511295100000002  1.8675648108602766e-5
18  0.8448909377  0.00904883210021807
19  0.015165499199999998  7.346061932013956e-6
20  6.3187415003  0.4699668080472339
21  0.0802727348  0.0013590243421781197
22  76.66875270359999  38.79778933980511
23  0.3586986  0.00017571149800937297
24  669.7132956752  2055.307080800541
Total= 754.248621877
Varianza= 87.27567644789237
