Número de qubits: 40
Layer	Time	var(Time)
1  0.0034898523  6.080991292706025e-5
2  0.0683344665  0.01779172300784704
3  0.0007017106999999999  1.4218994964677778e-8
4  0.0010523211  1.481929852032223e-8
5  0.0006791156000000001  1.5178541568044447e-8
6  0.0011737471  1.5650307932099996e-8
7  0.0006958005000000001  1.75772213625e-8
8  0.0016424297000000002  4.3102085272233334e-8
9  0.0007964377999999999  1.9211216564399998e-8
10  0.0031717479  1.601951105647667e-7
11  0.000941119  2.714624639555556e-8
12  0.0095094331  2.342224093114767e-6
13  0.0023058594  1.072994474156649e-5
14  0.08832195740000001  0.0017549805216286528
15  0.0027435895  4.6109210260094453e-7
16  0.2923073842  0.00017338015020966247
17  0.008672654299999999  1.7554766957462329e-6
18  1.6020936307  0.00784487419497759
19  0.063570448  0.004181396341553051
20  7.6739553801  0.09142474834032603
Total= 9.8261590849
Varianza= 0.06162376415306263
