Número de qubits: 40
Layer	Time	var(Time)
1  0.0030784859999999996  6.031540160172799e-5
2  0.2981339637999999  0.5122513534880309
3  0.0005609193  1.1032113350900002e-8
4  0.0006293974999999999  3.280520209166669e-9
5  0.0004933113  2.2578882717888892e-9
6  0.0007123793  4.200680302011112e-9
7  0.0005478387  8.85108125667778e-9
8  0.0008232863  7.953175516233333e-9
9  0.0005837015  7.831389266944446e-9
10  0.004198744900000001  2.012879644213232e-5
11  0.0006901322999999999  5.391780510011111e-9
12  0.0070671598  1.31612391431264e-5
13  0.0009275897  1.6122591316233325e-8
14  0.0671313892  0.000391177886015839
15  0.0048407371  4.807049190879545e-5
16  0.2243251463  0.0006596802414064479
17  0.021953735600000003  0.0008519960072809666
18  1.3760245402  0.01483677101547128
19  0.056226865599999995  0.0012190264961595982
20  7.397392888600001  0.16538478584077995
Total= 9.466342213
Varianza= 0.134786826691273025
