Número de qubits: 40
Layer	Time	var(Time)
1  0.003651508600000001  7.71855329444076e-5
2  0.07648471629999999  0.025761961306235988
3  0.0006977637  1.4866367181122226e-8
4  0.0008064523  2.4298436138899993e-8
5  0.0006639596000000001  1.4463621787155556e-8
6  0.0008573054  2.0971119861377776e-8
7  0.0006507066  1.4430746478933332e-8
8  0.0009604246000000001  2.3077041861600003e-8
9  0.0006781324  1.931201763848889e-8
10  0.0018907503  6.304272767312221e-8
11  0.0008294845000000001  2.706728683805556e-8
12  0.020756458  0.0012989763333245623
13  0.0012409067999999998  6.268199506062223e-8
14  0.0188390427  5.011746390857564e-6
15  0.0029378069  1.977096692420989e-6
16  0.10150410430000001  0.0006248623833875058
17  0.007530885199999999  1.5864903342831953e-5
18  0.5716089691  0.012387398377837661
19  0.024052888  0.00039082139303955556
20  5.7822752975  0.5200619905743937
21  0.05924471690000001  0.00027384109422886964
22  60.767920334299994  55.17773420832004
23  0.3260316262  0.0009481667874431804
24  527.0016402153001  6550.2561203097275
Total= 594.7737544555001
Varianza= 275.2498209524912
