Número de qubits: 40
Layer	Time	var(Time)
1  0.0011436588000000001  2.968159226618178e-6
2  0.09027152409999997  0.021055543282928503
3  0.000540738  7.046009378666667e-9
4  0.0006235774  5.010873494488889e-9
5  0.0005165504  7.984526906933332e-9
6  0.0006602501  5.4176024121e-9
7  0.0005195866  1.0123834423822225e-8
8  0.0015392345  5.072133409230055e-6
9  0.0005803076  9.953974061155556e-9
10  0.0022004255  5.683502456815832e-6
11  0.0006459345  6.269760100277778e-9
12  0.0055466786  1.9355095022609596e-5
13  0.0008845067  3.64149719420111e-8
14  0.027071084000000002  6.798864074781867e-5
15  0.0105864727  0.0004156878522707827
16  0.13793280180000003  0.0007488693041480885
17  0.0080933011  1.1187519980305444e-6
18  1.2900002824  0.013485916764947963
19  0.0766519089  0.001046653495206177
20  9.047307996399999  0.6849971155546184
Total= 10.7033168201
Varianza= 0.5565528288065638
