Número de qubits: 40
Layer	Time	var(Time)
1  0.0104020579  0.0008168899457826405
2  0.22588246570000003  0.3276234781443147
3  0.0009624525999999999  2.3641006993155562e-8
4  0.0014033258  6.87463816435111e-8
5  0.0009593678000000001  2.1452207366622226e-8
6  0.0015779189000000003  1.454115163243222e-7
7  0.0009362347  2.2136682480677784e-8
8  0.0023259654000000003  2.670598329547111e-7
9  0.0010785638  2.868523394928889e-8
10  0.0044382978  8.054356924092891e-7
11  0.004076142199999999  7.015195187484748e-5
12  0.0120550256  5.512568542348045e-6
13  0.0115061895  0.000908918787169905
14  0.0856955965  0.0002357114043795547
15  0.0049758692  6.9786461139948456e-6
16  0.33644578289999993  0.007887782466641343
17  0.0103411713  2.3609825374688904e-5
18  1.3668098715  0.044194353613036974
19  0.018606050000000002  2.0267657770829108e-5
20  6.6141750699  1.0532413620166898
21  0.07165573650000001  0.000262814554312211
22  41.485750666  11.943523018880434
23  0.46850687550000003  0.0027290325762297147
24  278.65333340349997  464.93652131655733
Total= 329.3939001005
Varianza= 19.929919690923523
