Número de qubits: 40
Layer	Time	var(Time)
1  0.003112799  5.9496733919209105e-5
2  0.0653014689  0.03913893627388433
3  0.0005778795  9.882782295833329e-9
4  0.0006879373  6.4395785811222244e-9
5  0.0013748480000000001  6.848527712732222e-6
6  0.0007404384999999999  6.870819175833334e-9
7  0.0005671504000000001  1.0831281938044447e-8
8  0.002686753900000001  2.9690149223157657e-5
9  0.0006318332999999999  1.2743417528233331e-8
10  0.0123033394  0.0008188455784619032
11  0.0007758075000000001  1.4500414695833328e-8
12  0.0061438232  6.1652070698357335e-6
13  0.0016940820000000002  5.312697805491113e-6
14  0.0613282633  3.727874585863288e-5
15  0.004275702899999999  1.170971101653521e-5
16  0.2278977575  0.00022309283282816793
17  0.019707426200000003  0.0011399217214713181
18  1.3636825508000001  0.009946657015676335
19  0.0725267879  0.002434075546837968
20  7.5207539135  0.17849389173546198
Total= 9.366770563
Varianza= 0.011617599187276091
