Número de qubits: 40
Layer	Time	var(Time)
1  0.0023078889  2.373914416550077e-5
2  0.0675362073  0.017012976117317558
3  0.0006505662000000001  9.1904341064e-9
4  0.0009976092999999999  7.458861999788888e-9
5  0.0006241853000000001  9.133565704677779e-9
6  0.0011158524999999998  9.797355969166668e-9
7  0.000641146  1.086469489333333e-8
8  0.0017810039  5.448631932818778e-7
9  0.0007225020999999999  1.6612997650766672e-8
10  0.0033163552999999997  5.448148582020111e-7
11  0.0008693202999999998  2.37480623069e-8
12  0.009373866400000002  1.0351362660435602e-5
13  0.0014462845  9.665677972602775e-7
14  0.0402548976  7.040965415298473e-5
15  0.0029869789000000002  2.7118949929689886e-6
16  0.27107765829999997  0.004819833924780987
17  0.0099134196  6.16925964314256e-5
18  1.5434184281  0.03264743129966189
19  0.03648065500000001  0.0016035916564174635
20  10.8266369108  1.559007494480651
Total= 12.8221517363
Varianza= 0.08076311875915268
