Número de qubits: 40
Layer	Time	var(Time)
1  0.0008253303  2.0085549762455553e-8
2  0.06979745  0.0207786559331292
3  0.0007066686999999999  1.0549560081122225e-8
4  0.0010661146  1.6120285439377777e-8
5  0.0006810304  1.3909892809155557e-8
6  0.0021607837  9.409857599397346e-6
7  0.0007226283000000001  1.3353820054899998e-8
8  0.0016413561  2.3816925215655555e-8
9  0.0007898134999999998  1.4690426549166667e-8
10  0.003743632699999999  3.5470620561593437e-6
11  0.0008503355000000001  9.063845966944445e-9
12  0.009224341100000002  1.870554429831656e-6
13  0.0015258132  1.1377804822128444e-6
14  0.0871294066  1.6656985764513824e-5
15  0.0029576909999999997  1.2641501663084445e-6
16  0.3270561261  0.0002127532906534176
17  0.008733647899999999  3.7375698479410006e-7
18  1.8742630433999998  0.006801947146929622
19  0.08410891439999998  0.00560005413680195
20  9.5116472207  0.036616518253537546
Total= 11.9896313482
Varianza= 0.0035022155249420416
