Número de qubits: 40
Layer	Time	var(Time)
1  0.0009610975999999998  2.665853796933332e-9
2  0.0937866044  0.04522127603814472
3  0.0007945425  1.866722978277776e-9
4  0.0008547156999999999  3.2170972451222234e-9
5  0.0007470687000000001  3.694961488999998e-10
6  0.0009294778  1.843897541733334e-9
7  0.0007644881  1.2105773941000007e-9
8  0.0012100566  3.82111023626667e-9
9  0.0008376502000000001  1.1251135557333327e-9
10  0.0022623537999999998  9.854886903066665e-9
11  0.0009871216  2.0416432424888892e-9
12  0.0073472144000000005  2.3059887949851546e-6
13  0.0013396519  5.105658313655549e-9
14  0.043433906700000004  0.00011004883467473867
15  0.0037332505  8.864320639798943e-6
16  0.1875086746  0.0007541897338520519
17  0.0108267144  1.5288002415987596e-5
18  0.9057056791999999  0.009736913907136206
19  0.0228676776  0.00035795294597851897
20  6.0528358762  0.09081963608291536
21  0.0917665785  0.002182472960508576
22  45.8483149045  2.2445814310189807
23  0.4125034006  0.00016839033760048604
24  386.32604265919997  6.971033424963604
Total= 440.0183613653
Varianza= 0.390208009510721
