Número de qubits: 40
Layer	Time	var(Time)
1  0.0011058361  1.8794262140999983e-9
2  0.2626870767  0.3978029858766343
3  0.0010076561999999999  1.408420511955553e-9
4  0.0017353753  5.475162471344448e-9
5  0.0009825050999999999  5.202853382322223e-9
6  0.00204091  1.971568372244443e-8
7  0.0010073890999999998  1.2407174250544445e-8
8  0.0030318597  1.1559881944645551e-7
9  0.0011807831000000002  2.5096173621211112e-8
10  0.0060531623  2.759174234820111e-7
11  0.0013701802  2.750329206195557e-8
12  0.0175019951  8.214634905605448e-7
13  0.0021140083  9.626463182312218e-8
14  0.1141604799  3.873607381642094e-6
15  0.0038456865  2.3399777864205568e-7
16  0.4060831536  1.1356479375594024e-5
17  0.008185654  2.3521419543384433e-6
18  1.61270494  0.0001508117705599528
19  0.0290923783  1.1051358707759564e-5
20  6.8725662055  0.0023574653434213903
21  0.10028643020000001  0.00034304495337496527
22  35.0402971668  0.13155068292022212
23  0.5108400677  0.0033545797050632455
24  250.83219300059994  12.025190549268189
Total= 295.8320739003
Varianza= 0.5233658498064673
