Número de qubits: 40
Layer	Time	var(Time)
1  0.0038938076  4.427981544213937e-5
2  0.0594942635  0.015251386963564258
3  0.0006786171999999999  7.82579271017778e-9
4  0.0007637514  7.869538513155554e-9
5  0.0006720091  9.410381773655557e-9
6  0.0008348243  6.3017234095666675e-9
7  0.0006836292000000001  7.528154558622221e-9
8  0.0009896910999999998  1.3119381309877781e-8
9  0.0007319449000000001  1.0166370382322223e-8
10  0.0020054465  3.673147236072223e-8
11  0.0080301303  0.0005112890895479336
12  0.0093122341  1.2479050808351433e-5
13  0.0020122958  7.3563170045168456e-6
14  0.07944519079999998  6.079741987716815e-5
15  0.0044534263000000004  1.8855826903618676e-5
16  0.29425425920000003  0.00013894432495432073
17  0.0102936533  3.482085060621068e-5
18  1.699175247  0.00216478345869707
19  0.0285267402  0.0003728241759815253
20  10.5571344506  0.094379987834755
21  0.1450743514  0.0004859760585673332
22  69.1877127775  0.4675287262477017
Total= 82.0961727413
Varianza= 0.026409663926692098
