Número de qubits: 40
Layer	Time	var(Time)
1  0.0039285992  7.415842000434814e-5
2  0.0373962996  0.012873575325148306
3  0.0009425039000000001  1.1167316261877785e-8
4  0.0013278883000000003  1.6598626218899997e-8
5  0.0009170099  1.1779907265433329e-8
6  0.0014830664  1.9783368334711108e-8
7  0.0009280808999999999  1.494827604232223e-8
8  0.0021183431000000004  6.06125737078778e-8
9  0.0010619911000000002  2.336105407121112e-8
10  0.0042522771  3.8084430144610017e-7
11  0.0012434981  2.5654269797433334e-8
12  0.0119659729  1.851949086211633e-5
13  0.0017282889  2.9944925709409996e-7
14  0.07533954459999999  0.00016929820851789687
15  0.0032569021000000004  7.659288355467669e-7
16  0.26913169730000003  0.002281744335812104
17  0.009193170099999998  1.2180575798446102e-5
18  1.0505781100999998  0.06965661255075897
19  0.0151611369  7.076854035167877e-6
20  5.380516591299999  1.2992415066538472
21  0.0830791062  0.005544774359162901
22  35.22055217340001  14.041161785098291
23  0.4407189348  0.00556809783948156
24  231.20897824490004  58.05668355452951
Total= 273.82579943110005
Varianza= 3.0622206047653755
