Número de qubits: 40
Layer	Time	var(Time)
1  0.0008174031  1.462337988276666e-8
2  0.29917949460000004  0.5250141217212471
3  0.0016335040000000002  8.894386114116889e-6
4  0.0008046417000000001  2.1354657222011116e-8
5  0.0006660564999999999  1.2540484324722222e-8
6  0.0008496713999999999  1.138877280048889e-8
7  0.0006856896000000001  1.5084931716044454e-8
8  0.0010850185999999999  1.2904450102933335e-8
9  0.0007262956  1.4800236563600001e-8
10  0.002018013  1.0061481640000006e-8
11  0.0008682219999999999  1.403199027666667e-8
12  0.0093058821  7.618093486814078e-5
13  0.0011825438000000001  1.3067016464844434e-8
14  0.06148803939999999  2.8837733800052265e-5
15  0.0033397152  5.81005281734951e-6
16  0.2166800251  0.00030105554013831103
17  0.014458774399999999  0.0006402479628382298
18  1.173373316  0.0236292407777262
19  0.018715508400000004  2.4101758282558224e-6
20  7.432982086500002  0.1059251033451717
21  0.15259712390000005  0.00016137458548395563
22  42.4421244916  0.3171289034178073
Total= 51.8355815165
Varianza= 0.04422374184051098
