Número de qubits: 40
Layer	Time	var(Time)
1  0.0010020249  4.43731532543333e-9
2  0.0302016811  0.007253339016924103
3  0.0008499349  1.6117292618766662e-8
4  0.0015799324  1.1588269164933336e-8
5  0.0008928759  4.7742354134333354e-9
6  0.0018573257  1.7738026969566664e-8
7  0.0008815888  1.5837342341511116e-8
8  0.0025213765000000003  4.451267236250002e-8
9  0.00096513  2.226005674333333e-8
10  0.0051769718  5.8677129764400034e-8
11  0.0011273642  2.643644765573333e-8
12  0.0159798362  1.0053647580973319e-7
13  0.0016193328  2.1667182568400007e-8
14  0.1294488979  0.0001231557009339621
15  0.0036160702999999995  5.451730051667778e-8
16  0.4758458859  0.004636077843847061
17  0.010182319899999999  1.2002337871727672e-6
18  1.7841276382999998  0.002202236142096002
19  0.0343521709  7.77906703427566e-6
20  8.194933471  0.016865543353921333
21  0.1787285413  0.004314392300881242
22  44.5005890026  0.043645620458063826
Total= 55.3764793733
Varianza= 0.0035931701462380105
