Número de qubits: 40
Layer	Time	var(Time)
1  0.0033697758  5.3231997349923744e-5
2  0.09455108310000002  0.03253638598077364
3  0.0010184585  1.039993085116667e-8
4  0.0017588897000000003  1.6255713792900013e-8
5  0.001000926  3.0799001606666674e-9
6  0.0020822987  4.145733814899997e-9
7  0.0010381191  2.585140080322224e-9
8  0.0029784863000000003  1.5150510950223331e-7
9  0.0011382876000000002  4.437137568782224e-8
10  0.005996601400000001  3.802193860927112e-7
11  0.0012251358000000003  4.2085078610399994e-8
12  0.0167492791  5.629614274056559e-7
13  0.0016414345  8.255736299738891e-8
14  0.11914133460000002  2.052507215041563e-5
15  0.0041797388  7.012842756152888e-7
16  0.4203406415  2.8844418718128922e-5
17  0.008089075400000001  1.5085385538529336e-6
18  1.6807005283000003  1.1552311108184252e-5
19  0.0282432383  1.1626047166952015e-5
20  7.1985612788  0.0026279450968587723
21  0.0969985743  0.0003044260685455489
22  38.1475420231  0.029649930828695444
23  0.3867800715  0.00643809777351716
24  272.8241789808  0.40837466922381194
Total= 321.04930426100003
Varianza= 0.020002531033653525
