Número de qubits: 40
Layer	Time	var(Time)
1  0.0008958996999999999  4.17393182512222e-9
2  0.0630334693  0.01733235860910926
3  0.0007606575  1.7033774131388892e-8
4  0.0010446959  2.2480421413433333e-8
5  0.0007215044999999999  1.664586752472223e-8
6  0.001248704  1.2831350312222222e-8
7  0.0007823578000000001  9.169513071066664e-9
8  0.0018408282999999998  1.476297744778888e-8
9  0.0009025638  7.187639880399999e-9
10  0.0035606450000000003  6.811924203999999e-8
11  0.0010614748  1.3555991135288886e-8
12  0.0096154999  1.0377288736501004e-6
13  0.0016323114  8.775538075742665e-7
14  0.044219378000000004  4.0303285419614664e-5
15  0.0163344203  0.0018918365566622634
16  0.2413598826  0.004872272041247506
17  0.0052221711  5.121070287136557e-7
18  1.1694761864  0.010299182261743277
19  0.0192069044  4.168732276546937e-5
20  8.1285792271  0.02654351878012163
21  0.1292599782  0.005376514745905264
22  57.932864968699995  0.08158698913599621
Total= 67.77362372869999
Varianza= 0.00672669436769951
