Número de qubits: 40
Layer	Time	var(Time)
1  0.0033276973000000002  5.851736370864646e-5
2  0.0633064455  0.016862997705262412
3  0.0007990820000000001  1.848308300844445e-8
4  0.0011548507  1.821270798978889e-8
5  0.0007753018  1.7362056279066666e-8
6  0.0026638049000000004  1.8857922302578317e-5
7  0.0007857189  1.7481359186544443e-8
8  0.0020887938  1.126938859023956e-6
9  0.0008872315999999998  2.5755587007822227e-8
10  0.0035490345999999997  1.5049412641604443e-7
11  0.0010347988  2.8882163049288896e-8
12  0.0099812601  4.541116481270323e-6
13  0.0012978160999999998  7.395639786987776e-8
14  0.064170921  1.819750288382469e-5
15  0.004354515799999999  1.7847511102841955e-5
16  0.24482723650000002  7.914362670428138e-5
17  0.0058435596  1.634433202500711e-6
18  1.0171867533  0.00977671469077197
19  0.018467756999999998  3.4197836747600004e-6
20  6.279333000599999  0.2122531397605688
21  0.1636668763  0.004256543294245972
22  35.0812172681  0.334551674560093
Total= 42.9707197243
Varianza= 0.026268395765333755
