Número de qubits: 40
Layer	Time	var(Time)
1  0.0026579279000000003  3.0258848328315663e-5
2  0.0451490424  0.008553205020107084
3  0.0007690434999999999  2.473144273316667e-8
4  0.0010033323000000001  2.535236618556666e-8
5  0.0007385988  2.4287656479511114e-8
6  0.001103469  2.6582708767333334e-8
7  0.0007450882  1.8263625647066667e-8
8  0.0013954076999999998  3.586983757823334e-8
9  0.000819779  2.5046706489333337e-8
10  0.0028538316  1.5214626231937776e-7
11  0.0009592165000000001  4.1523550087611116e-8
12  0.0069698282  5.433903351670666e-7
13  0.0027396045  1.9691069182634727e-5
14  0.040148305  7.776903130414511e-5
15  0.006724269199999999  6.203450151009285e-5
16  0.21715069650000002  0.005572643877180017
17  0.010195888599999998  9.795510473220488e-6
18  1.2981989148  0.002871272122963987
19  0.0193618514  1.1788385457868045e-5
20  8.969905596099998  0.8928620380687747
21  0.0893693574  0.00015040356349211155
22  90.7928866037  7.1205529980489155
23  0.6850489182  0.006534035050024656
24  734.2837632576002  1145.8559324282996
Total= 836.4806578281002
Varianza= 48.07888505327466
