Número de qubits: 40
Layer	Time	var(Time)
1  0.0025198676  3.313561248490115e-5
2  0.0745144938  0.022553380030988997
3  0.0005998135  9.345957155833336e-9
4  0.0015877477  7.756369122888236e-6
5  0.0005732363999999999  1.156322401048889e-8
6  0.0007609227999999999  6.006894801066666e-9
7  0.0005849074999999999  9.191312098055558e-9
8  0.0017660396999999999  5.6895663716613445e-6
9  0.0006762918  1.4318662999511112e-8
10  0.0018458937999999998  4.489112399017777e-8
11  0.0008144484000000001  2.3317138739822208e-8
12  0.008162652099999999  8.191158423159878e-6
13  0.0022131430999999995  5.974814615451211e-6
14  0.06892763240000001  3.594207087176092e-5
15  0.003557801399999999  1.8825765484960938e-5
16  0.27610594099999997  0.00013142721224178438
17  0.0093583491  3.4879270493212104e-6
18  1.5838100927999998  0.012564341210951733
19  0.07327820769999999  0.002137847979596342
20  9.1669732423  0.12216281043710286
Total= 11.2786307249
Varianza= 0.17983446439480981
