Número de qubits: 40
Layer	Time	var(Time)
1  0.0028855724  3.6729949128308486e-5
2  0.0449870602  0.008817945764285894
3  0.0008227984  4.063158368711112e-9
4  0.0009686908  6.41490615795556e-9
5  0.0007786488  4.603910104e-10
6  0.0009983326  1.6335266731555543e-9
7  0.0007852517  3.749961020111108e-10
8  0.0013687570999999998  1.3478217965444453e-9
9  0.0008706927000000002  3.231818526777775e-10
10  0.002562528  1.0367949004444432e-8
11  0.0010431768  1.5754788428444434e-9
12  0.0098604747  3.2893257266835665e-6
13  0.0014722621999999999  4.2289531652177745e-8
14  0.078314301  9.403386684305423e-5
15  0.0036520077000000003  3.5510863547395674e-6
16  0.291288747  0.0027149593707312875
17  0.0186544926  0.0004200965776078051
18  1.3826833215  0.015470414094098165
19  0.019023932599999998  1.8444237897328706e-5
20  7.9077714136  0.24145239032618773
21  0.0789743687  0.0012512315183962712
22  55.131264154300005  0.6874246496250199
23  0.3863840438  0.0015085847320839554
24  374.94971004469994  64.72626828719409
Total= 440.31712507389994
Varianza= 2.736895194854975
