Número de qubits: 40
Layer	Time	var(Time)
1  0.010484378999999999  0.0009172923989343522
2  0.035054731699999994  0.009848637378294691
3  0.0008394194  1.7414059177599994e-8
4  0.0015123254999999999  2.9984601280722206e-8
5  0.0008577846  2.0161778577599996e-8
6  0.0018397686000000003  5.9453984618711126e-8
7  0.0009154008000000002  2.0892953757955557e-8
8  0.0028646823  1.1941116153112217e-7
9  0.0011189528000000002  1.993025421840001e-8
10  0.0059075641  2.856149754774334e-7
11  0.0012908538  3.362220986462223e-8
12  0.0176930568  9.527660587398624e-6
13  0.0021194759  1.2365864259103223e-6
14  0.1170476302  9.334748918930633e-5
15  0.0037239377  1.515722522671221e-7
16  0.4139004627  0.001608711936082892
17  0.0091535261  2.4122936659663223e-6
18  1.6059043879000001  0.0007549518120847662
19  0.047202906700000005  0.0015626609983809495
20  6.857314371300001  0.01868878459073888
21  0.2340218697  0.0018438287805662315
22  34.999240361800005  0.20998919324286658
Total= 44.370007849400004
Varianza= 0.011150970146638578
