Número de qubits: 40
Layer	Time	var(Time)
1  0.0007389597000000001  1.0376617759344443e-8
2  0.091540965  0.021542798052291232
3  0.000835077  3.948080356017778e-7
4  0.0008663045  2.242572603916666e-8
5  0.0006023193  1.4211776672455554e-8
6  0.0011707552  4.453029249530665e-7
7  0.0008357649000000002  5.324254801596557e-7
8  0.0015102627  8.761600394173445e-7
9  0.0006729074  1.0987089464711113e-8
10  0.0033050465  4.7066751267784995e-6
11  0.0008222499000000001  1.1477066114766665e-8
12  0.0100643887  3.068438455543291e-5
13  0.0022747618  1.2399282586674175e-5
14  0.10780016240000001  0.002431545644363952
15  0.0022167834999999997  2.3834787573649997e-7
16  0.32632568219999997  0.00010786650319003823
17  0.009473830700000001  3.6343919579097907e-6
18  2.1004653093999996  0.007647966311740303
19  0.0759420628  0.006475341751249592
20  10.758113113300002  0.20513867969277993
Total= 13.495576706900001
Varianza= 0.012169908960623688
