Número de qubits: 40
Layer	Time	var(Time)
1  0.008758767299999998  0.0006470017903678647
2  0.06481840520000001  0.018196855115443257
3  0.0006190567  9.543221259788887e-9
4  0.0008002345999999999  6.100381626044444e-9
5  0.0005964506999999999  1.1001938740233337e-8
6  0.0008468936  9.060056066266669e-9
7  0.0006200838  1.1819733998177778e-8
8  0.0017907219000000002  4.184769640421212e-6
9  0.0006990244  9.672629667822222e-9
10  0.0097949773  0.0005720952749088948
11  0.000860495  9.09557391555555e-9
12  0.012268884800000001  0.00011453429882986973
13  0.0018152406000000003  4.997398644501822e-6
14  0.09694262799999999  0.0016356703835196057
15  0.003460913200000001  1.639222313995796e-5
16  0.29858538609999996  0.0014429548881383855
17  0.0087496134  6.8145336323164885e-6
18  1.6909963230000002  0.007497537740299427
19  0.0916268968  0.0021469570087514676
20  9.1219311079  0.12789726324447873
Total= 11.4165821043
Varianza= 0.180091662481665
