Número de qubits: 40
Layer	Time	var(Time)
1  0.0039338547  4.6313728898956684e-5
2  0.09720872059999999  0.022582267303559733
3  0.0008623273000000001  7.968578510011117e-9
4  0.0015305019999999998  1.948011843222223e-8
5  0.0008706206999999999  1.0105013709122225e-8
6  0.0018099263  2.4559591053566676e-8
7  0.0009008423  8.618017007788893e-9
8  0.0027640880000000005  1.0904582844022223e-7
9  0.0010268048  2.4199594415288893e-8
10  0.005900117900000001  2.055609098189888e-7
11  0.0012249247  1.5891827316233337e-8
12  0.016592420099999998  1.2162752220576563e-6
13  0.0015406092  1.0103429870106664e-7
14  0.1236759301  0.00014263365823223784
15  0.0038508436  6.044368685600442e-7
16  0.44141977269999993  0.00010784826783370284
17  0.0076198051  2.051692102647668e-7
18  1.8335682368000001  0.0006527157599209754
19  0.028694460199999994  1.5648754690882406e-5
20  8.4443972615  0.007767072652679953
21  0.1060598023  5.977177317064114e-5
22  48.6713878554  0.13789939490785116
23  0.5279643250999999  0.0042385129216236245
24  331.5571538655  1.2823622516470796
Total= 391.88195791690003
Varianza= 0.06066154098835916
