Número de qubits: 40
Layer	Time	var(Time)
1  0.0035357478  8.088415044878038e-5
2  0.08378829439999999  0.019723482623823157
3  0.0006292071  1.7457575042544447e-8
4  0.0008664888  1.2682243248844443e-8
5  0.0006239261  1.3108761338766667e-8
6  0.0015879484999999998  4.178180371245612e-6
7  0.0006081027  1.2565657561566667e-8
8  0.0012245879  1.2827769722100006e-8
9  0.0006170458  5.841288838177775e-9
10  0.0024970563  4.993155229534441e-8
11  0.014777002999999997  0.0019611696324305433
12  0.022670279999999998  0.0019485129655250873
13  0.0021241563  9.688508852190901e-6
14  0.0760886383  1.868584756170511e-5
15  0.002490076000000001  2.338192583638223e-6
16  0.2734642949  0.0026644276016667954
17  0.023243234300000006  0.0026678258879388062
18  1.6284873338  0.012156445276531118
19  0.04021087050000001  0.002797208625660489
20  7.6633323381  0.1308103514624897
Total= 9.8428666306
Varianza= 0.18742266168536567
