Número de qubits: 40
Layer	Time	var(Time)
1  0.0028248507  3.5732163928731574e-5
2  0.0693708546  0.0204489972454675
3  0.0014823631999999996  3.6625025292510668e-6
4  0.0015797645999999998  4.4834683675155575e-8
5  0.0008919518000000001  2.421745280173333e-8
6  0.0018937258000000002  4.842404814640001e-8
7  0.0009275609000000001  2.5014764160099997e-8
8  0.0027905596000000004  1.0876925267871112e-7
9  0.0010258071000000001  3.206946759209999e-8
10  0.0057577804  2.5053204883937765e-7
11  0.0011508590999999998  2.5883818269433336e-8
12  0.0171669036  1.2210279656111565e-6
13  0.0015882864  3.628984412359999e-8
14  0.11977875469999999  1.8715489925252683e-5
15  0.0034936646000000003  1.0992576022266681e-8
16  0.4149133772999999  5.8923940548827425e-6
17  0.008245056899999999  2.0853006193501e-6
18  1.7291141636999998  0.004339448779176006
19  0.0499061866  0.0026670007897183438
20  7.562145746899999  0.006171584555447071
21  0.2132594263  0.0030202352755050233
22  38.6427783729  0.07070884994470282
Total= 48.852086017699996
Varianza= 0.004882910568045279
