Número de qubits: 80
Layer	Time	var(Time)
1  0.010959541  0.0008095346154348213
2  0.0462877195  0.008591364767278748
3  0.0022069609  8.798094674825443e-7
4  0.0020869479  1.2174096675565555e-7
5  0.0019415237  1.5103576453867777e-7
6  0.0023910517999999998  9.380148436484444e-8
7  0.0019746120999999998  1.1784673893654442e-7
8  0.004474580299999999  1.673399190982624e-5
9  0.0032067714  9.117762924685605e-6
10  0.0403389335  0.004003933928451719
11  0.0075708753  0.00019229595965668538
12  0.0182189306  2.9932495577792044e-5
13  0.0031293297000000004  4.146470816220901e-6
14  0.1902156275  0.003555886120384472
15  0.0065378204999999995  3.0252551865880547e-6
16  0.6096690662  0.0007496568950241666
17  0.019029789800000002  7.664536044000847e-6
18  3.7155571857000007  0.024429529850521842
19  0.1389123652  0.008227684380684979
20  20.867075454600002  0.5244701434187432
Total= 25.691785087200003
Varianza= 0.028755100734153095
