Número de qubits: 80
Layer	Time	var(Time)
1  0.0062146287000000005  7.675440639503822e-5
2  0.0946541128  0.04223211849996447
3  0.0018492545999999998  9.948548711559999e-8
4  0.0019732166  4.120569577382223e-8
5  0.0018803838  9.928505995751113e-8
6  0.0023033434  7.126602810071113e-8
7  0.0032287309  1.5083554622795659e-5
8  0.0026087064  1.140948781373778e-7
9  0.0042877223  2.1990405786078456e-5
10  0.0061263357  2.735502759524024e-5
11  0.0022278307  1.0484235880312224e-7
12  0.0232440818  6.457627210430485e-5
13  0.0025722187999999997  6.596069796328888e-8
14  0.1421078403  7.24310747678443e-5
15  0.0161965338  0.000737081814363495
16  0.5622905146  0.0017103566412178205
17  0.029175447700000006  0.0011162792188481251
18  3.4656871719  0.04158982763285365
19  0.10577101470000001  0.0025458133721174194
20  21.206582387999998  0.4597082757270349
Total= 25.680981477499998
Varianza= 0.02749592698939385
