Número de qubits: 80
Layer	Time	var(Time)
1  0.0032794772  1.4370563040868843e-5
2  0.0960315521  0.032923660307749646
3  0.0019229542999999998  1.201375247526778e-7
4  0.0025105508000000006  4.373685119862221e-8
5  0.0019378944999999999  1.2234760050027776e-7
6  0.0029166421  1.1595007661587779e-7
7  0.0157037003  0.0018741266773504997
8  0.0044464963  1.7771175370306775e-6
9  0.0028090879  3.5095069092560987e-6
10  0.0080097088  1.1046563674631733e-5
11  0.0025021377  2.4046865876423334e-7
12  0.0276778088  5.3228662333781936e-5
13  0.0029287473  8.101162282690001e-8
14  0.1784893931  2.252497056989525e-5
15  0.006437402700000002  1.1519655766773447e-6
16  0.6739921391999999  0.002022500268655205
17  0.018116470899999997  1.7751920318585428e-6
18  3.6511860276999997  0.031200967807046485
19  0.1110327547  0.005412554295094712
20  19.819512858899998  0.11678160040731683
Total= 24.631443805299998
Varianza= 0.0095162758978611
