Número de qubits: 80
Layer	Time	var(Time)
1  0.004864559500000001  7.054815241844184e-5
2  0.09605373679999998  0.021174804633586657
3  0.0019914987  1.5361295075045554e-7
4  0.0019726748  6.43428737292889e-8
5  0.0019627819  1.8799195738054446e-7
6  0.0021533779000000005  1.0551098239943337e-7
7  0.0020843159  1.4954466919876668e-7
8  0.0035620462000000006  7.147636531361287e-6
9  0.0053828297  9.006364379887956e-5
10  0.0057560442  1.926475706580617e-5
11  0.0025124152000000005  5.450055135106669e-8
12  0.016258323499999998  3.1219493423058055e-5
13  0.0024166263000000004  4.454362977090001e-8
14  0.0518795514  0.0004411915738249759
15  0.0060634421  5.712649222862546e-6
16  0.26589808030000006  0.00046055451889053423
17  0.021860252400000002  0.0005940441277413337
18  2.6602806293  0.07210988475862959
19  0.07312371850000002  0.0012225812529660103
20  25.5404687379  2.8004852042453448
Total= 28.7665456425
Varianza= 0.14483564907455296
