Número de qubits: 80
Layer	Time	var(Time)
1  0.0042272292  2.181536082378285e-5
2  0.0400967199  0.011811821579398899
3  0.0019627236  1.6994461804204443e-7
4  0.0017919544000000003  6.782992148537776e-8
5  0.0019830615999999997  1.4722464227582227e-7
6  0.0026161269  3.127694277108989e-6
7  0.0021268984999999996  1.2235979862249997e-7
8  0.0023526747  7.037799721445557e-8
9  0.0081212552  0.0001549774882383475
10  0.006525956100000001  2.553306333715588e-5
11  0.0022037543999999997  1.4420357202315555e-7
12  0.015162772500000001  4.274588979164828e-5
13  0.004273861299999999  1.8969057306383344e-5
14  0.1469605322  0.0006077411116653412
15  0.0056126293  3.0066843809363338e-5
16  0.6064233567  0.0036694417870347436
17  0.018927125200000006  6.53016056230907e-6
18  3.8980528952  0.059574745604877376
19  0.1047565367  0.0001617194522483596
20  27.126711514599997  1.4767673192060196
Total= 32.000889578199995
Varianza= 0.077644863811997
