Número de qubits: 80
Layer	Time	var(Time)
1  0.0064020187000000004  6.167266326746511e-5
2  0.04502744839999999  0.010367556680031208
3  0.0017198687  1.0700380614690002e-7
4  0.0016054597  5.732190936601109e-8
5  0.007285904699999998  0.0003070653517027891
6  0.0024368635  3.5244829359460557e-6
7  0.0018697933  1.4518438185756667e-7
8  0.0045506658  5.8189359337396645e-5
9  0.0019813061  1.1480320235921115e-7
10  0.0033204294000000003  2.728626266447111e-7
11  0.005919769899999998  7.76999065999521e-5
12  0.0150720693  0.0003870558151953076
13  0.0095039268  0.0003915091271862573
14  0.0472259796  0.00041612794404884807
15  0.0048121304  4.2654747370773775e-6
16  0.2421638839  0.0015276089897454366
17  0.015617577600000002  8.302111765356713e-6
18  2.3228342524  0.05912928534236017
19  0.0848964693  0.0005829786444847623
20  22.7890299918  6.021832307162109
Total= 25.6132758093
Varianza= 0.3047577923115717
