Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200418  2.3615411962028593e-15
2  4.0  0.0  0.9064569982200468  5.004077044023932e-15
3  8.0  0.0  2.7290673276605952  0.002691281719653253
4  16.0  0.0  2.729067327660599  0.002691281719652821
5  32.0  0.0  4.57485124280352  0.005286839142064155
6  64.0  0.0  4.574851242803523  0.005286839142064527
7  128.0  0.0  6.433465515057418  0.0044827631591067355
8  128.0  0.0  6.433465515057423  0.004482763159107127
9  128.0  0.0  6.558550484992462  0.023737091013338797
10  128.0  0.0  6.558550484992466  0.023737091013338738
11  128.0  0.0  6.458056719442216  0.009156658364832674
12  128.0  0.0  6.4580567194422205  0.009156658364832695
13  128.0  0.0  6.427361549167176  0.004446062657807249
14  128.0  0.0  6.4273615491671805  0.0044460626578066665
15  128.0  0.0  6.4171481945043185  0.004382292514400025
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  9.38603965617774e-15  2.7799762664887195e-15
2  4.0  0.0  1.815433379214765  0.003210683884237927
3  8.0  0.0  1.8154333792147692  0.003210683884237939
4  16.0  0.0  3.6513883700003644  0.005081701233834729
5  32.0  0.0  3.6513883700003675  0.005081701233833892
6  64.0  0.0  5.504207988947796  0.00677885457932489
7  128.0  0.0  5.504207988947799  0.006778854579325234
8  256.0  0.0  7.37091004044669  0.006719135899587713
9  256.0  0.0  7.370910040446693  0.006719135899587396
10  256.0  0.0  7.127196925466255  0.01502484412260555
11  256.0  0.0  7.127196925466258  0.015024844122605385
12  256.0  0.0  7.034027768347696  0.006768873674229541
13  256.0  0.0  7.0340277683477  0.006768873674229477
14  256.0  0.0  7.010033168864176  0.0038575630613111454
15  256.0  0.0  7.010033168864179  0.0038575630613115874
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0539273197551122e-14  3.782078802610145e-15
2  4.0  0.0  1.8147065508899545  0.002725749931622822
3  8.0  0.0  1.814706550889958  0.002725749931624307
4  16.0  0.0  3.6501572314037007  0.004801183472475646
5  32.0  0.0  3.650157231403707  0.004801183472474226
6  64.0  0.0  5.502006307404821  0.005755353890824756
7  128.0  0.0  5.502006307404824  0.005755353890824149
8  256.0  0.0  7.3695714000355235  0.006272625447963968
9  256.0  0.0  7.369571400035528  0.006272625447964924
10  256.0  0.0  7.54766925749581  0.026344485399016883
11  256.0  0.0  7.547669257495814  0.026344485399016303
12  256.0  0.0  7.4554087138785095  0.006804149397821305
13  256.0  0.0  7.455408713878512  0.006804149397821841
14  256.0  0.0  7.427841375652967  0.0025901122089757784
15  256.0  0.0  7.427841375652973  0.0025901122089761657
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200432  2.3110246314955475e-15
2  4.0  0.0  0.9064569982200494  4.8033026437427175e-15
3  8.0  0.0  2.7321792268133707  0.0048133288436323935
4  16.0  0.0  2.7321792268133738  0.004813328843631006
5  32.0  0.0  4.576122911463302  0.006338890089258963
6  64.0  0.0  4.576122911463306  0.006338890089258705
7  128.0  0.0  6.43459347822567  0.006191043006926957
8  256.0  0.0  6.434593478225675  0.006191043006927007
9  512.0  0.0  8.30664942521823  0.0066540721244299945
10  512.0  0.0  8.306649425218236  0.006654072124429878
11  512.0  0.0  8.104984304764903  0.01322034937371411
12  512.0  0.0  8.104984304764907  0.01322034937371356
13  512.0  0.0  8.027553553157823  0.006031545854236843
14  512.0  0.0  8.027553553157826  0.006031545854236878
15  512.0  0.0  8.008728686508285  0.002218022782251396
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200454  3.4264367703176123e-15
2  4.0  0.0  0.9064569982200503  7.484871349267301e-15
3  8.0  0.0  2.7303882417858305  0.003807068638824573
4  16.0  0.0  2.7303882417858363  0.0038070686388246688
5  32.0  0.0  4.57719170333279  0.005184132104281685
6  64.0  0.0  4.577191703332795  0.005184132104280921
7  128.0  0.0  6.438112465329079  0.005348993851444425
8  256.0  0.0  6.438112465329082  0.005348993851443679
9  512.0  0.0  8.308135996238601  0.006354064096852511
10  512.0  0.0  8.308135996238606  0.006354064096851758
11  512.0  0.0  8.540457389983088  0.01337579725289688
12  512.0  0.0  8.540457389983095  0.013375797252897654
13  512.0  0.0  8.451330888654015  0.004737866535498936
14  512.0  0.0  8.451330888654024  0.004737866535497832
15  512.0  0.0  8.425402091768422  0.0018679111770684542
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2397260569763787e-14  2.8093520790541915e-15
2  4.0  0.0  1.8154948003211906  0.0030982875850333706
3  8.0  0.0  1.8154948003211941  0.003098287585030799
4  16.0  0.0  3.651065755892238  0.004412530495174236
5  32.0  0.0  3.651065755892245  0.004412530495174951
6  64.0  0.0  5.504757358298188  0.005361169267068057
7  128.0  0.0  5.504757358298192  0.005361169267068286
8  256.0  0.0  7.370854483422197  0.007399437415863065
9  512.0  0.0  7.370854483422202  0.007399437415864659
10  1024.0  0.0  9.248384791704337  0.007607582633465371
11  1024.0  0.0  9.248384791704341  0.00760758263346712
12  1024.0  0.0  9.093035794342185  0.016284170548891443
13  1024.0  0.0  9.09303579434219  0.016284170548892703
14  1023.95  0.2179449471770338  9.023229784348876  0.009259544156815383
15  1023.95  0.2179449471770338  9.023229784348882  0.009259544156815335
