Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200398  3.288022534445451e-15
2  4.0  0.0  0.9064569982200436  6.526232420664345e-15
3  8.0  0.0  2.730794340659709  0.0029798119627753076
4  16.0  0.0  2.730794340659713  0.002979811962776168
5  32.0  0.0  4.574204534247964  0.004491938376539009
6  64.0  0.0  4.574204534247966  0.0044919383765387715
7  128.0  0.0  6.434409463265965  0.0037063318454702123
8  128.0  0.0  6.434409463265969  0.0037063318454700184
9  128.0  0.0  6.563644583437529  0.02086846947954316
10  128.0  0.0  6.563644583437534  0.020868469479543093
11  128.0  0.0  6.458020095694701  0.011333525037298146
12  128.0  0.0  6.458020095694704  0.011333525037298207
13  128.0  0.0  6.426684377358084  0.006820631869276304
14  128.0  0.0  6.426684377358086  0.006820631869276468
15  128.0  0.0  6.418196383843947  0.006015336154528979
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.1788609534038948e-14  2.2045533403905044e-15
2  4.0  0.0  1.815086676240071  0.0024214991806600014
3  8.0  0.0  1.815086676240076  0.002421499180660333
4  16.0  0.0  3.649522692103127  0.003844525784894232
5  32.0  0.0  3.649522692103132  0.0038445257848951585
6  64.0  0.0  5.502732380174924  0.004835645670616778
7  128.0  0.0  5.502732380174928  0.00483564567061603
8  256.0  0.0  7.369780574601771  0.005055037733885709
9  256.0  0.0  7.369780574601772  0.005055037733883974
10  255.95  0.21794494717703372  7.1165210914341275  0.02512742581275075
11  255.95  0.21794494717703372  7.116521091434132  0.02512742581275191
12  256.0  0.0  7.03384203199432  0.004866278308106847
13  256.0  0.0  7.033842031994323  0.004866278308106509
14  256.0  0.0  7.009533216579152  0.0039228520477653924
15  256.0  0.0  7.009533216579159  0.003922852047764683
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0411136137398523e-14  3.2911212543934925e-15
2  4.0  0.0  1.8151323885261743  0.003351740338671938
3  8.0  0.0  1.8151323885261772  0.003351740338674321
4  16.0  0.0  3.650951159591686  0.005244359702096771
5  32.0  0.0  3.6509511595916906  0.005244359702096518
6  64.0  0.0  5.502448314960815  0.006062786275980332
7  128.0  0.0  5.502448314960821  0.006062786275980464
8  256.0  0.0  7.3686938656415535  0.0050831377619513915
9  256.0  0.0  7.368693865641556  0.005083137761950245
10  256.0  0.0  7.552616798339395  0.018605529523966078
11  256.0  0.0  7.552616798339398  0.018605529523964794
12  256.0  0.0  7.456541594883315  0.008179965883301162
13  256.0  0.0  7.456541594883319  0.008179965883301462
14  256.0  0.0  7.42790606028864  0.002446255679803126
15  256.0  0.0  7.427906060288644  0.002446255679802652
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200436  3.624754909646344e-15
2  4.0  0.0  0.9064569982200457  6.417434817214309e-15
3  8.0  0.0  2.729410657983724  0.004327960056813119
4  16.0  0.0  2.7294106579837285  0.00432796005681368
5  32.0  0.0  4.574313667620937  0.005847212900247922
6  64.0  0.0  4.57431366762094  0.005847212900248532
7  128.0  0.0  6.433657813315551  0.006219678960244508
8  256.0  0.0  6.433657813315554  0.006219678960245523
9  512.0  0.0  8.305091158350113  0.005235607543247178
10  512.0  0.0  8.305091158350116  0.005235607543247057
11  511.95  0.2179449471770337  8.103421685958514  0.014245937133873043
12  511.95  0.2179449471770337  8.10342168595852  0.014245937133873031
13  511.95  0.21794494717703372  8.028273906089236  0.005957307251603771
14  511.95  0.21794494717703372  8.02827390608924  0.005957307251604123
15  512.0  0.0  8.008503783418053  0.002134517897293249
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200448  3.4396314752555345e-15
2  4.0  0.0  0.9064569982200501  6.849365266397059e-15
3  8.0  0.0  2.7307282427198576  0.0036050432724697504
4  16.0  0.0  2.7307282427198625  0.0036050432724692855
5  32.0  0.0  4.57595733372915  0.004285486658986568
6  64.0  0.0  4.575957333729155  0.004285486658986705
7  128.0  0.0  6.436337691144317  0.005501606695595036
8  256.0  0.0  6.4363376911443195  0.005501606695594301
9  512.0  0.0  8.309977593427782  0.005608898937124834
10  512.0  0.0  8.309977593427787  0.0056088989371266855
11  512.0  0.0  8.532371604503608  0.013825398210083386
12  512.0  0.0  8.532371604503613  0.013825398210082707
13  512.0  0.0  8.451382687939574  0.0062670214482874916
14  512.0  0.0  8.451382687939576  0.0062670214482888
15  512.0  0.0  8.42606741300113  0.001750269656445269
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3678631171289767e-14  4.073645220425791e-15
2  4.0  0.0  1.8145908409579612  0.002322762304867654
3  8.0  0.0  1.8145908409579667  0.002322762304866257
4  16.0  0.0  3.6494745813197724  0.004325721002010066
5  32.0  0.0  3.6494745813197773  0.004325721002012489
6  64.0  0.0  5.503309907828155  0.005974255853779696
7  128.0  0.0  5.503309907828158  0.005974255853779504
8  256.0  0.0  7.36969255133806  0.006737935094213436
9  512.0  0.0  7.369692551338065  0.006737935094212604
10  1024.0  0.0  9.246438101115748  0.007272531568561674
11  1024.0  0.0  9.246438101115753  0.007272531568562371
12  1023.95  0.21794494717703378  9.092096988212916  0.015471294379251063
13  1023.95  0.21794494717703378  9.09209698821292  0.015471294379250709
14  1023.8  0.4000000000000001  9.026159556283128  0.0047457192650701184
15  1023.8  0.4000000000000001  9.026159556283131  0.004745719265070624
