Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2621500425030835e-14  2.7113935151748954e-15
2  4.0  0.0  1.8156689786497693  0.002684836157971365
3  8.0  0.0  1.8156689786497744  0.0026848361579722996
4  16.0  0.0  3.650614777043928  0.005589939904297121
5  32.0  0.0  3.6506147770439314  0.005589939904295522
6  64.0  0.0  5.5038206124797675  0.006055084151529471
7  128.0  0.0  5.503820612479772  0.0060550841515286695
8  256.0  0.0  7.369878291664913  0.006579282806337577
9  512.0  0.0  7.369878291664918  0.00657928280633746
10  1024.0  0.0  9.246539064751477  0.006823550995914296
11  1024.0  0.0  9.246539064751483  0.006823550995913411
12  1023.9  0.29999999999999993  9.094953680940776  0.013207813260801417
13  1023.9  0.29999999999999993  9.094953680940781  0.013207813260800904
14  1023.8  0.4  9.02526483987011  0.005950784466345137
15  1023.8  0.4  9.025264839870117  0.005950784466344297
16  1023.9  0.29999999999999993  9.008855130677519  0.001504936968495181
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.428728220701461e-14  3.538880224345815e-15
2  4.0  0.0  1.8140700919411377  0.0016262080131540207
3  8.0  0.0  1.8140700919411425  0.0016262080131549418
4  16.0  0.0  3.6478170276043187  0.004003281658269401
5  32.0  0.0  3.6478170276043236  0.0040032816582690365
6  64.0  0.0  5.500116043611477  0.005553762939377865
7  128.0  0.0  5.500116043611481  0.00555376293937799
8  256.0  0.0  7.365545744814338  0.00602618956779336
9  512.0  0.0  7.365545744814339  0.006026189567793267
10  1024.0  0.0  9.244310220853917  0.006298108036044855
11  1024.0  0.0  9.24431022085392  0.006298108036044554
12  1024.0  0.0  9.506964442489684  0.0236655107999878
13  1024.0  0.0  9.50696444248969  0.02366551079998831
14  1024.0  0.0  9.44241808657929  0.011392588573623593
15  1024.0  0.0  9.442418086579295  0.011392588573624466
16  1024.0  0.0  9.424671821212852  0.001813330487719645
