Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2301157774649341e-14  2.3852086476756574e-15
2  4.0  0.0  1.8141539684983532  0.0013519679140239656
3  8.0  0.0  1.8141539684983568  0.0013519679140255032
4  16.0  0.0  3.6510128387966736  0.00498499128146395
5  32.0  0.0  3.651012838796678  0.004984991281464286
6  64.0  0.0  5.503615481843559  0.004512910551876814
7  128.0  0.0  5.503615481843563  0.004512910551876409
8  256.0  0.0  7.369423524067399  0.004769727023876098
9  512.0  0.0  7.369423524067403  0.004769727023876124
10  1024.0  0.0  9.247449721064019  0.004200063994262728
11  1024.0  0.0  9.247449721064022  0.00420006399426135
12  1023.95  0.2179449471770338  9.090927257286442  0.017645360878342398
13  1023.95  0.2179449471770338  9.090927257286447  0.017645360878342287
14  1023.85  0.3570714214271425  9.024715935619215  0.005766346901793319
15  1023.85  0.3570714214271425  9.024715935619218  0.0057663469017936
