Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200403  3.808809366127158e-15
2  4.0  0.0  0.9064569982200433  6.537460396292655e-15
3  8.0  0.0  2.729503842263282  0.0036174255926464953
4  16.0  0.0  2.7295038422632847  0.003617425592646807
5  32.0  0.0  4.5746846826357075  0.0052328616906673195
6  64.0  0.0  4.57468468263571  0.005232861690666686
7  128.0  0.0  6.436413190161088  0.00561788133397107
8  128.0  0.0  6.436413190161093  0.005617881333970597
9  128.0  0.0  6.564048652567195  0.018623424846562642
10  128.0  0.0  6.564048652567197  0.018623424846562577
11  128.0  0.0  6.457271135362037  0.012956827809387981
12  128.0  0.0  6.457271135362039  0.012956827809387388
13  128.0  0.0  6.428317497068323  0.005458710547762371
14  128.0  0.0  6.428317497068328  0.005458710547762281
15  128.0  0.0  6.417670373898018  0.004745962739534678
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.1436232618619304e-14  2.8311839220492576e-15
2  4.0  0.0  1.815408670119241  0.003028872840458791
3  8.0  0.0  1.8154086701192438  0.0030288728404613057
4  16.0  0.0  3.651165802991263  0.0049310977247656665
5  32.0  0.0  3.6511658029912666  0.004931097724765321
6  64.0  0.0  5.502944719976595  0.005133623532594406
7  128.0  0.0  5.5029447199766  0.005133623532593105
8  256.0  0.0  7.368819760187231  0.006700816648544397
9  256.0  0.0  7.368819760187234  0.00670081664854475
10  256.0  0.0  7.121125594540426  0.016627359389762803
11  256.0  0.0  7.121125594540429  0.016627359389762918
12  256.0  0.0  7.031812741620459  0.006947360398548909
13  256.0  0.0  7.031812741620465  0.006947360398549467
14  256.0  0.0  7.010364616547305  0.0035006307171127904
15  256.0  0.0  7.010364616547309  0.0035006307171120683
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.1115889968237809e-14  3.0341370435183253e-15
2  4.0  0.0  1.8144741883139694  0.0023774448092541488
3  8.0  0.0  1.8144741883139743  0.002377444809253224
4  16.0  0.0  3.650971007567017  0.0039201829652182425
5  32.0  0.0  3.6509710075670183  0.0039201829652194195
6  64.0  0.0  5.503650912240644  0.006223503526241614
7  128.0  0.0  5.503650912240646  0.006223503526242634
8  256.0  0.0  7.370150154998951  0.005437267407340194
9  256.0  0.0  7.370150154998955  0.005437267407340666
10  256.0  0.0  7.552674990085175  0.01448320416502298
11  256.0  0.0  7.55267499008518  0.014483204165022114
12  256.0  0.0  7.454542217053384  0.005836118841255833
13  256.0  0.0  7.454542217053385  0.005836118841256325
14  256.0  0.0  7.427089820148366  0.003411933854246176
15  256.0  0.0  7.4270898201483675  0.003411933854246338
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200439  2.9267593162151586e-15
2  4.0  0.0  0.906456998220045  6.7657595965416785e-15
3  8.0  0.0  2.730313306475675  0.003355521838978119
4  16.0  0.0  2.7303133064756784  0.0033555218389776514
5  32.0  0.0  4.573704405727142  0.0057749743689634765
6  64.0  0.0  4.573704405727146  0.0057749743689638824
7  128.0  0.0  6.432539220198772  0.00612276957059005
8  256.0  0.0  6.432539220198775  0.006122769570589786
9  512.0  0.0  8.305637835585937  0.005699583900311025
10  512.0  0.0  8.305637835585944  0.00569958390030983
11  511.95  0.21794494717703367  8.107982046120123  0.014236142784291389
12  511.95  0.21794494717703367  8.107982046120132  0.014236142784290992
13  512.0  0.0  8.029194470746818  0.005761964333670643
14  512.0  0.0  8.029194470746821  0.0057619643336714755
15  512.0  0.0  8.008873051505192  0.0022336084065503617
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200454  2.5883915886393167e-15
2  4.0  0.0  0.9064569982200515  6.21432400173016e-15
3  8.0  0.0  2.7309385536991773  0.003823475870918479
4  16.0  0.0  2.730938553699179  0.0038234758709176594
5  32.0  0.0  4.575216943807211  0.005353470189745936
6  64.0  0.0  4.575216943807215  0.005353470189744131
7  128.0  0.0  6.433918589554518  0.006476836323134877
8  256.0  0.0  6.433918589554523  0.006476836323134448
9  512.0  0.0  8.306949760588612  0.007557381749954578
10  512.0  0.0  8.30694976058862  0.007557381749954847
11  512.0  0.0  8.526870182442746  0.02444086259278294
12  512.0  0.0  8.52687018244275  0.02444086259278374
13  512.0  0.0  8.451504924253344  0.009045243160921937
14  512.0  0.0  8.45150492425335  0.009045243160922478
15  512.0  0.0  8.425866612042098  0.0027503767719439863
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3262185725793826e-14  2.9714263158863686e-15
2  4.0  0.0  1.8143784938754801  0.0022275972042131273
3  8.0  0.0  1.814378493875487  0.0022275972042123593
4  16.0  0.0  3.6496331190675386  0.0046123441044623945
5  32.0  0.0  3.6496331190675426  0.004612344104462826
6  64.0  0.0  5.501912796523208  0.0061218096965993014
7  128.0  0.0  5.501912796523212  0.006121809696599634
8  256.0  0.0  7.370404579387994  0.005647690560524336
9  512.0  0.0  7.3704045793879995  0.00564769056052566
10  1024.0  0.0  9.249637795911868  0.00564594416535408
11  1024.0  0.0  9.249637795911871  0.005645944165353741
12  1023.95  0.21794494717703375  9.10082173075294  0.013229547271969332
13  1023.95  0.21794494717703375  9.100821730752946  0.013229547271970182
14  1023.9  0.2999999999999999  9.028704483238343  0.003629286111245933
15  1023.9  0.2999999999999999  9.028704483238348  0.0036292861112458166
