Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -3.75 0.0 0.37995197499999994 0.034800076023945914 0.04479527550187428 0.018039190903594945 1.65 0.22750000000000048
0.05 -3.7612578340764165 1.7763568394002505e-15 0.5130311449999999 0.029949612095282463 0.12528604336538224 0.03955583001643573 5.15 0.827499999999997
0.1 -3.795126398947614 5.329070518200751e-15 0.4458854550000001 0.008206099934851413 0.0749467485487172 0.016289855519660397 5.7 0.21000000000000085
0.15 -3.8518991057681227 1.7763568394002505e-15 0.48950474499999996 0.013776436405936537 0.08898880105111548 0.02666014814304417 8.15 1.7275000000000063
0.2 -3.9320945555870104 3.552713678800501e-15 0.56370428 0.04388541298568671 0.1685633579967473 0.06289799828656684 10.75 1.4874999999999972
0.25 -4.03650974902658 1.7692514120426495e-12 0.718933715 0.10829932974165024 0.17065854175996714 0.05920752087539845 19.7 5.010000000000048
0.3 -4.166330637215037 3.4856739716815355e-10 0.997075115 0.0802944373602914 0.17640855990216422 0.08215936030931152 65.2 351.0600000000004
0.35 -4.323564043214337 2.5536689207683594e-8 2.088826305 0.25185197077253996 0.4970317258688093 0.07098693391940222 142.45 2532.8475000000035
0.4 -4.512469106514576 -3.552713678800501e-15 2.1874630900000005 0.22173342720085465 0.6742491245839285 9.142686607788164e-13 40.35 401.5274999999999
0.45 -4.73891964677197 1.4210854715202004e-14 1.5306583649999999 0.21080972675156984 0.5690975476888636 0.0 18.3 1.7099999999999795
0.5 -5.004096975121278 3.552713678800501e-15 1.25274664 0.26155342247277513 0.4234093173518942 8.326672684688674e-17 17.0 0.0
0.55 -5.299609247565739 3.552713678800501e-15 0.9614609649999999 0.0513447667524215 0.31775648597696793 -2.7755575615628914e-17 16.0 0.0
0.6 -5.616249568398779 0.0 0.7462117199999999 0.036002435849940895 0.2517348537641197 0.0 15.0 0.0
0.65 -5.947866514672372 0.0 0.70637449 0.042295825833356004 0.20808171127515532 -1.3877787807814457e-17 14.0 0.0
0.7 -6.290550872175006 -1.4210854715202004e-14 0.638799885 0.03804280994770043 0.17695517240980854 -1.3877787807814457e-17 13.0 0.0
0.75 -6.641702967256807 0.0 0.6701473850000002 0.022747858409153998 0.15347259552802422 6.938893903907228e-18 12.0 0.0
