Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200419  3.0702233664358832e-15
2  4.0  0.0  0.9064569982200451  7.120373627837595e-15
3  8.0  0.0  2.7301739879062086  0.0030847392566797677
4  16.0  0.0  2.730173987906212  0.003084739256679549
5  32.0  0.0  4.574679515529107  0.005020670111657742
6  64.0  0.0  4.57467951552911  0.005020670111658921
7  128.0  0.0  6.4343131308941395  0.0056030545766004155
8  128.0  0.0  6.434313130894142  0.005603054576600496
9  128.0  0.0  6.565476629133658  0.021917443560329073
10  128.0  0.0  6.565476629133665  0.021917443560329142
11  128.0  0.0  6.458448148189096  0.007416746927157198
12  128.0  0.0  6.458448148189097  0.007416746927157101
13  128.0  0.0  6.4271592514310045  0.006087326833184997
14  128.0  0.0  6.42715925143101  0.006087326833184801
15  128.0  0.0  6.416852819430092  0.005764044557058811
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  9.065697005796248e-15  3.306054105459843e-15
2  4.0  0.0  1.8160088823672218  0.0032308417225132995
3  8.0  0.0  1.8160088823672251  0.00323084172251344
4  16.0  0.0  3.6516887879976094  0.00503774928096142
5  32.0  0.0  3.651688787997613  0.005037749280962756
6  64.0  0.0  5.505509775230869  0.007036143640722214
7  128.0  0.0  5.505509775230875  0.007036143640722128
8  256.0  0.0  7.371263902389368  0.007807471952003057
9  256.0  0.0  7.371263902389373  0.007807471952001893
10  256.0  0.0  7.121942886817682  0.01679615934711196
11  256.0  0.0  7.121942886817689  0.016796159347111685
12  256.0  0.0  7.032559042569686  0.0060033307276139355
13  256.0  0.0  7.032559042569692  0.006003330727614195
14  256.0  0.0  7.010014612969671  0.0038680551559473345
15  256.0  0.0  7.010014612969677  0.003868055155947625
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.124402702839041e-14  3.5352536526892246e-15
2  4.0  0.0  1.8150936176077532  0.002664407826753454
3  8.0  0.0  1.8150936176077561  0.0026644078267540608
4  16.0  0.0  3.650991372815578  0.004053497593559868
5  32.0  0.0  3.6509913728155814  0.004053497593559763
6  64.0  0.0  5.503134306356375  0.006180664120873313
7  128.0  0.0  5.503134306356381  0.006180664120872905
8  256.0  0.0  7.368682107410028  0.006479339608855621
9  256.0  0.0  7.368682107410031  0.006479339608854519
10  256.0  0.0  7.553726569885785  0.015492503867572121
11  256.0  0.0  7.553726569885788  0.015492503867571953
12  256.0  0.0  7.454885413909413  0.007473109848335714
13  256.0  0.0  7.454885413909418  0.007473109848335404
14  256.0  0.0  7.426668896249787  0.00402393387254137
15  256.0  0.0  7.426668896249789  0.004023933872540849
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200457  2.913251448902089e-15
2  4.0  0.0  0.9064569982200472  4.684233429196927e-15
3  8.0  0.0  2.731666348596973  0.004388249864672104
4  16.0  0.0  2.7316663485969763  0.004388249864672145
5  32.0  0.0  4.575836222762622  0.004642290375274721
6  64.0  0.0  4.575836222762624  0.00464229037527612
7  128.0  0.0  6.435665597495644  0.005574059031908406
8  256.0  0.0  6.435665597495651  0.005574059031907842
9  512.0  0.0  8.30838742473379  0.0056508734791063395
10  512.0  0.0  8.308387424733795  0.005650873479105298
11  512.0  0.0  8.106678547987041  0.016192729260407275
12  512.0  0.0  8.106678547987041  0.016192729260407393
13  512.0  0.0  8.02595810743976  0.006277827981402039
14  512.0  0.0  8.025958107439765  0.006277827981400427
15  511.95  0.21794494717703375  8.007989921088065  0.00261713752623364
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200439  3.965688049088016e-15
2  4.0  0.0  0.9064569982200469  5.353013738500122e-15
3  8.0  0.0  2.7295883247856016  0.003594658836801677
4  16.0  0.0  2.729588324785605  0.0035946588368019573
5  32.0  0.0  4.573450058234048  0.004784734749154865
6  64.0  0.0  4.573450058234053  0.004784734749154758
7  128.0  0.0  6.434151832226308  0.0050445770194115
8  256.0  0.0  6.4341518322263145  0.005044577019411725
9  512.0  0.0  8.306476608906925  0.006551611019267581
10  512.0  0.0  8.306476608906928  0.006551611019267619
11  512.0  0.0  8.520336317060831  0.025928336931832465
12  512.0  0.0  8.520336317060838  0.025928336931834876
13  512.0  0.0  8.45045721223326  0.00862307140566773
14  512.0  0.0  8.450457212233264  0.008623071405667121
15  512.0  0.0  8.425517290897842  0.002332138043197303
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.364659690625162e-14  3.15240606810087e-15
2  4.0  0.0  1.8146040254658753  0.0024208914157575053
3  8.0  0.0  1.8146040254658782  0.002420891415757415
4  16.0  0.0  3.650087424636834  0.005361889706196624
5  32.0  0.0  3.6500874246368404  0.005361889706194921
6  64.0  0.0  5.50400308168068  0.006813862556419541
7  128.0  0.0  5.5040030816806835  0.006813862556420445
8  256.0  0.0  7.3706158337134084  0.006689547819618777
9  512.0  0.0  7.370615833713411  0.006689547819619634
10  1024.0  0.0  9.247825714472905  0.007410298052964726
11  1024.0  0.0  9.247825714472906  0.007410298052964789
12  1023.85  0.35707142142714254  9.088988031175926  0.01903804061699659
13  1023.85  0.35707142142714254  9.088988031175926  0.019038040616996234
14  1023.95  0.21794494717703375  9.02500853544446  0.00722242030928984
15  1023.95  0.21794494717703375  9.025008535444465  0.007222420309289826
