Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200421  2.745081153191518e-15
2  4.0  0.0  0.9064569982200432  5.750590897107679e-15
3  8.0  0.0  2.7294716209545333  0.0037340552081052136
4  16.0  0.0  2.7294716209545373  0.0037340552081044417
5  32.0  0.0  4.575595367770625  0.0039631594025837
6  64.0  0.0  4.57559536777063  0.003963159402584081
7  128.0  0.0  6.435182181546388  0.004888943828116402
8  128.0  0.0  6.43518218154639  0.004888943828115053
9  128.0  0.0  6.56666322790811  0.021921201173234955
10  128.0  0.0  6.566663227908111  0.021921201173235386
11  128.0  0.0  6.456564738819159  0.009332253476962985
12  128.0  0.0  6.456564738819163  0.009332253476963447
13  128.0  0.0  6.425322005097982  0.005386981425848291
14  128.0  0.0  6.425322005097984  0.005386981425847973
15  128.0  0.0  6.419071840017412  0.005346751537643593
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0795547317856317e-14  2.838423887641093e-15
2  4.0  0.0  1.8153603545693648  0.0031762142769709385
3  8.0  0.0  1.8153603545693688  0.003176214276971137
4  16.0  0.0  3.6505884169389686  0.004088126101293049
5  32.0  0.0  3.650588416938974  0.004088126101292303
6  64.0  0.0  5.503378693486887  0.00490668254953969
7  128.0  0.0  5.503378693486892  0.004906682549537961
8  256.0  0.0  7.370318695891354  0.006023031606131801
9  256.0  0.0  7.370318695891358  0.006023031606132438
10  256.0  0.0  7.117022848773918  0.02114787458771768
11  256.0  0.0  7.117022848773919  0.02114787458771616
12  256.0  0.0  7.028460564283864  0.008398457728977165
13  256.0  0.0  7.0284605642838685  0.00839845772897642
14  256.0  0.0  7.009661205741123  0.004149864724597314
15  256.0  0.0  7.009661205741128  0.00414986472459783
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.108385570319966e-14  2.6111365041174247e-15
2  4.0  0.0  1.8142277888771456  0.002126627878568804
3  8.0  0.0  1.8142277888771499  0.002126627878570261
4  16.0  0.0  3.6498776706810476  0.003349488077842429
5  32.0  0.0  3.6498776706810525  0.003349488077843054
6  64.0  0.0  5.502862682580804  0.004285768525243488
7  128.0  0.0  5.502862682580808  0.004285768525241935
8  256.0  0.0  7.36897572578152  0.0055158135439159
9  256.0  0.0  7.3689757257815245  0.005515813543916275
10  256.0  0.0  7.549931631810692  0.02118468283764366
11  256.0  0.0  7.5499316318106935  0.021184682837644492
12  256.0  0.0  7.45306285586709  0.0070546456500182615
13  256.0  0.0  7.453062855867093  0.007054645650017544
14  256.0  0.0  7.4263914247648275  0.00275040991948451
15  256.0  0.0  7.42639142476483  0.002750409919485052
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200442  3.095014268173163e-15
2  4.0  0.0  0.9064569982200508  7.294638410851374e-15
3  8.0  0.0  2.72993873169975  0.0039315735174273465
4  16.0  0.0  2.729938731699754  0.003931573517427865
5  32.0  0.0  4.573301041597891  0.005329471089282093
6  64.0  0.0  4.573301041597895  0.005329471089281406
7  128.0  0.0  6.433002707453883  0.005305830236777119
8  256.0  0.0  6.433002707453886  0.005305830236777616
9  512.0  0.0  8.30479812799527  0.006457613298232566
10  512.0  0.0  8.304798127995273  0.0064576132982321665
11  512.0  0.0  8.104339215166169  0.017341801391052406
12  512.0  0.0  8.104339215166172  0.017341801391051802
13  512.0  0.0  8.028333019581712  0.004554870858841518
14  512.0  0.0  8.028333019581716  0.00455487085884109
15  512.0  0.0  8.008051400895493  0.0030228894492837924
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200446  2.2910710394116437e-15
2  4.0  0.0  0.9064569982200469  6.3695750355942866e-15
3  8.0  0.0  2.7302340473658067  0.004390055648088525
4  16.0  0.0  2.730234047365811  0.0043900556480871615
5  32.0  0.0  4.574670353256137  0.006158016370104521
6  64.0  0.0  4.574670353256142  0.006158016370105276
7  128.0  0.0  6.433401985899778  0.00574326056786929
8  256.0  0.0  6.433401985899783  0.005743260567869952
9  512.0  0.0  8.306293347870241  0.006079693473586344
10  512.0  0.0  8.306293347870247  0.00607969347358606
11  512.0  0.0  8.521833412721765  0.02118356397712005
12  512.0  0.0  8.521833412721769  0.021183563977120727
13  512.0  0.0  8.449052110581729  0.005600389629285622
14  512.0  0.0  8.44905211058173  0.005600389629285724
15  512.0  0.0  8.425299890139025  0.0022482286483012357
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2301157774649335e-14  2.0720994829544134e-15
2  4.0  0.0  1.815195781730028  0.002742700771495418
3  8.0  0.0  1.8151957817300335  0.002742700771497421
4  16.0  0.0  3.6499979681507986  0.004524062801856992
5  32.0  0.0  3.649997968150803  0.004524062801855576
6  64.0  0.0  5.504001077523981  0.0035377232162957465
7  128.0  0.0  5.504001077523985  0.003537723216295551
8  256.0  0.0  7.370450034568864  0.007164161732630575
9  512.0  0.0  7.37045003456887  0.007164161732631057
10  1024.0  0.0  9.248425730210963  0.006373998962800929
11  1024.0  0.0  9.248425730210965  0.006373998962800133
12  1024.0  0.0  9.093653300324727  0.011364709404149588
13  1024.0  0.0  9.093653300324736  0.011364709404149869
14  1024.0  0.0  9.025401865466716  0.004373689415643414
15  1024.0  0.0  9.025401865466723  0.004373689415643796
