Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200409  3.960011613515626e-15
2  4.0  0.0  0.9064569982200444  5.50568765738664e-15
3  8.0  0.0  2.7307060658879263  0.004307803881107176
4  16.0  0.0  2.7307060658879307  0.004307803881109538
5  32.0  0.0  4.576707164273861  0.006572713878522409
6  64.0  0.0  4.576707164273864  0.006572713878521649
7  128.0  0.0  6.436026162122269  0.007234137378041023
8  128.0  0.0  6.436026162122273  0.00723413737804174
9  128.0  0.0  6.570404568403783  0.017558758325197335
10  128.0  0.0  6.570404568403786  0.01755875832519778
11  128.0  0.0  6.459124154763612  0.008460402197300838
12  128.0  0.0  6.459124154763617  0.008460402197300775
13  128.0  0.0  6.425688432926646  0.005982889971691914
14  128.0  0.0  6.425688432926648  0.00598288997169253
15  128.0  0.0  6.418250604796515  0.005987264798246015
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0058759221978879e-14  3.2862846944365618e-15
2  4.0  0.0  1.8149234963135208  0.002689664323549544
3  8.0  0.0  1.8149234963135228  0.0026896643235494126
4  16.0  0.0  3.6504353451055884  0.005568529003344446
5  32.0  0.0  3.6504353451055933  0.005568529003344672
6  64.0  0.0  5.504057096229589  0.005333392321801204
7  128.0  0.0  5.504057096229593  0.005333392321801169
8  256.0  0.0  7.370605202099915  0.0062292823512773475
9  256.0  0.0  7.370605202099918  0.006229282351277351
10  256.0  0.0  7.123441304974794  0.020627152908786615
11  256.0  0.0  7.1234413049748015  0.020627152908787715
12  256.0  0.0  7.031061831235587  0.006451241001255235
13  256.0  0.0  7.03106183123559  0.006451241001255447
14  256.0  0.0  7.010580836538222  0.005383875655720553
15  256.0  0.0  7.0105808365382245  0.005383875655719754
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.002672495694073e-14  2.5488889890301796e-15
2  4.0  0.0  1.8157051374418693  0.0029662765542068136
3  8.0  0.0  1.815705137441873  0.0029662765542061782
4  16.0  0.0  3.651748680568857  0.005458401724527085
5  32.0  0.0  3.6517486805688604  0.0054584017245272965
6  64.0  0.0  5.505389178279819  0.006985653037618579
7  128.0  0.0  5.505389178279824  0.006985653037619314
8  256.0  0.0  7.37212004110844  0.007738019016941742
9  256.0  0.0  7.3721200411084435  0.0077380190169412935
10  256.0  0.0  7.546229911982374  0.01232859227702909
11  256.0  0.0  7.546229911982377  0.012328592277029952
12  256.0  0.0  7.454071332958813  0.008114414604897747
13  256.0  0.0  7.454071332958814  0.008114414604898411
14  256.0  0.0  7.427047496618816  0.0033966986669927606
15  256.0  0.0  7.427047496618819  0.003396698666992327
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200432  2.774669240989151e-15
2  4.0  0.0  0.9064569982200457  3.5285186347366087e-15
3  8.0  0.0  2.7302362828326983  0.004873826745881437
4  16.0  0.0  2.730236282832705  0.004873826745882041
5  32.0  0.0  4.574326386324356  0.0071874909749960305
6  64.0  0.0  4.574326386324358  0.0071874909749950425
7  128.0  0.0  6.433832384351459  0.007586633623307092
8  256.0  0.0  6.4338323843514615  0.007586633623306651
9  512.0  0.0  8.306531836279323  0.006703489720925839
10  512.0  0.0  8.306531836279326  0.006703489720925131
11  512.0  0.0  8.106077145263985  0.013705435436286493
12  512.0  0.0  8.10607714526399  0.013705435436285373
13  512.0  0.0  8.028331989956921  0.00640402362820591
14  512.0  0.0  8.028331989956929  0.006404023628204713
15  512.0  0.0  8.009248187967511  0.0027200319382735816
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200432  1.7746212680631347e-15
2  4.0  0.0  0.9064569982200451  5.8666121806522764e-15
3  8.0  0.0  2.729585698336974  0.004091504477802713
4  16.0  0.0  2.7295856983369786  0.0040915044778034836
5  32.0  0.0  4.574330763471531  0.004160136523344877
6  64.0  0.0  4.5743307634715356  0.004160136523345229
7  128.0  0.0  6.434698028806056  0.004788640726269289
8  256.0  0.0  6.4346980288060625  0.004788640726267962
9  512.0  0.0  8.306818534259245  0.005569551294079747
10  512.0  0.0  8.306818534259248  0.005569551294079724
11  512.0  0.0  8.5284689324581  0.02518889511230203
12  512.0  0.0  8.528468932458106  0.025188895112302056
13  512.0  0.0  8.450854865185303  0.005500292285813607
14  512.0  0.0  8.45085486518531  0.005500292285813024
15  512.0  0.0  8.425897322375501  0.0019414835695585055
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3134048665641226e-14  2.8972863228979362e-15
2  4.0  0.0  1.8154977257125533  0.00305172307480888
3  8.0  0.0  1.815497725712556  0.0030517230748075097
4  16.0  0.0  3.650832010650452  0.004941208841218496
5  32.0  0.0  3.6508320106504564  0.004941208841218746
6  64.0  0.0  5.503740696850728  0.007187116962138259
7  128.0  0.0  5.5037406968507305  0.0071871169621371194
8  256.0  0.0  7.3699064991124486  0.007822007827167856
9  512.0  0.0  7.369906499112451  0.007822007827168343
10  1024.0  0.0  9.24794930918043  0.007778698656596786
11  1024.0  0.0  9.247949309180436  0.007778698656596741
12  1023.85  0.3570714214271425  9.092109322153414  0.014413937298265823
13  1023.85  0.3570714214271425  9.092109322153417  0.014413937298266241
14  1023.85  0.3570714214271425  9.024733428370098  0.005362458903349327
15  1023.85  0.3570714214271425  9.024733428370102  0.005362458903349048
