Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220041  2.5088338340847903e-15
2  4.0  0.0  0.9064569982200437  6.605407150941447e-15
3  8.0  0.0  2.7307476196066265  0.005038707866929402
4  16.0  0.0  2.7307476196066305  0.005038707866929453
5  32.0  0.0  4.574612722403851  0.005374599942997415
6  64.0  0.0  4.574612722403854  0.005374599942998193
7  128.0  0.0  6.435151724885384  0.0059941246821131385
8  128.0  0.0  6.435151724885387  0.005994124682111754
9  128.0  0.0  6.572727252205196  0.01999907929039703
10  128.0  0.0  6.572727252205196  0.019999079290397632
11  128.0  0.0  6.458444815533754  0.009190946683747845
12  128.0  0.0  6.458444815533758  0.009190946683747179
13  128.0  0.0  6.42597790429128  0.005980172850462055
14  128.0  0.0  6.4259779042912815  0.005980172850464063
15  128.0  0.0  6.416581740115174  0.00443233810566332
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0891650112970763e-14  1.8007702439369407e-15
2  4.0  0.0  1.8140759699749807  0.0009053168570364187
3  8.0  0.0  1.8140759699749833  0.00090531685703578
4  16.0  0.0  3.649949410302418  0.0030548363582929795
5  32.0  0.0  3.6499494103024204  0.0030548363582938807
6  64.0  0.0  5.50446921694315  0.0037661348698738925
7  128.0  0.0  5.504469216943153  0.00376613486987385
8  256.0  0.0  7.370021983208789  0.006789954190532029
9  256.0  0.0  7.370021983208792  0.006789954190531692
10  256.0  0.0  7.121659064500013  0.01606841680736731
11  256.0  0.0  7.121659064500015  0.016068416807367113
12  256.0  0.0  7.030444412753039  0.0075432238317456575
13  256.0  0.0  7.030444412753042  0.007543223831744636
14  256.0  0.0  7.00974339563606  0.004747946736401703
15  256.0  0.0  7.009743395636065  0.004747946736401179
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.066741025770372e-14  2.508305454104906e-15
2  4.0  0.0  1.8141981102834226  0.001655652192467333
3  8.0  0.0  1.8141981102834268  0.0016556521924676036
4  16.0  0.0  3.6511172154266696  0.004892506590687638
5  32.0  0.0  3.651117215426673  0.004892506590688072
6  64.0  0.0  5.503633512148685  0.004875566647181295
7  128.0  0.0  5.50363351214869  0.004875566647182002
8  256.0  0.0  7.369066879812491  0.005206717414262395
9  256.0  0.0  7.3690668798124985  0.005206717414261993
10  256.0  0.0  7.547847030331394  0.023395212104183022
11  256.0  0.0  7.547847030331397  0.023395212104183164
12  256.0  0.0  7.455486182227216  0.006138805656737303
13  256.0  0.0  7.455486182227221  0.0061388056567375565
14  256.0  0.0  7.427015069459476  0.003021835671287197
15  256.0  0.0  7.427015069459481  0.003021835671286316
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200439  2.522552781658974e-15
2  4.0  0.0  0.9064569982200478  5.4449054346167804e-15
3  8.0  0.0  2.7312431873490484  0.0030771401047587446
4  16.0  0.0  2.7312431873490524  0.0030771401047586843
5  32.0  0.0  4.57786728865156  0.006297224007186999
6  64.0  0.0  4.577867288651564  0.006297224007185655
7  128.0  0.0  6.43875473016556  0.005987130045787022
8  256.0  0.0  6.438754730165563  0.00598713004578768
9  512.0  0.0  8.309984094706426  0.006364219939130207
10  512.0  0.0  8.309984094706428  0.006364219939130454
11  512.0  0.0  8.099917529085069  0.016255848391673395
12  512.0  0.0  8.09991752908507  0.01625584839167354
13  512.0  0.0  8.028257534442783  0.006605467399814811
14  512.0  0.0  8.02825753444279  0.006605467399815615
15  511.95  0.21794494717703372  8.009061483294284  0.0021734867658940384
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200442  3.487761700222778e-15
2  4.0  0.0  0.9064569982200498  6.64688957882063e-15
3  8.0  0.0  2.730644271538881  0.0038948830933686744
4  16.0  0.0  2.730644271538885  0.0038948830933687425
5  32.0  0.0  4.575406272572132  0.004032450383324555
6  64.0  0.0  4.5754062725721365  0.004032450383324607
7  128.0  0.0  6.435287655994536  0.0061370057940230635
8  256.0  0.0  6.435287655994541  0.006137005794022799
9  512.0  0.0  8.307067024554176  0.005451928909733572
10  512.0  0.0  8.30706702455418  0.0054519289097345
11  512.0  0.0  8.53789522446986  0.017197238816248208
12  512.0  0.0  8.537895224469862  0.01719723881624703
13  512.0  0.0  8.449698132827027  0.00812907940573883
14  512.0  0.0  8.449698132827029  0.008129079405738367
15  512.0  0.0  8.425758055459834  0.002561370333067513
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3806768231442366e-14  3.015137452183285e-15
2  4.0  0.0  1.8149673108866975  0.002671061164964308
3  8.0  0.0  1.814967310886701  0.0026710611649640253
4  16.0  0.0  3.6510961936583635  0.0034756636700234225
5  32.0  0.0  3.6510961936583683  0.0034756636700242066
6  64.0  0.0  5.503296576123075  0.004181243992205082
7  128.0  0.0  5.5032965761230805  0.004181243992204848
8  256.0  0.0  7.368678722845185  0.004783236182027074
9  512.0  0.0  7.368678722845189  0.004783236182026582
10  1024.0  0.0  9.24716695610206  0.004369127233803984
11  1024.0  0.0  9.247166956102063  0.004369127233804102
12  1024.0  0.0  9.090599234258526  0.01477815921857372
13  1024.0  0.0  9.090599234258532  0.014778159218573252
14  1023.7  0.45825756949558405  9.024936609248503  0.006180909901593935
15  1023.7  0.45825756949558405  9.024936609248506  0.00618090990159394
