Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -375.0 0.0 25.044758203350003 19.907460530389812 0.0 0.0 1.0 0.0
0.05 -375.9380870150892 2.9103830456733704e-11 25.161737534049998 1.5557918629036749 6.212647484542032e-6 -6.462348535570529e-27 3.0 0.0
0.1 -378.75946383382745 5.820766091346741e-11 24.84140345045 0.6550208316815542 8.424689128606327e-5 -3.308722450212111e-24 3.0 0.0
0.15 -383.48603456144804 -2.9103830456733704e-11 25.844516612600007 0.14032108270487242 0.0003914597119460279 7.940933880509066e-23 5.0 0.0
0.2 -390.0953232038263 0.03346001208410598 28.157367309900003 0.4511702961899573 0.0011918338143042195 6.352747104407253e-22 9.05 92.94749999999998
0.25 -398.67518606172206 0.055107412132201716 27.5877651331 1.99177129302916 0.0029201739308435636 -1.6940658945086007e-21 14.5 131.25
0.3 -409.1984560457619 0.07556288930936716 32.471972174399994 0.5968775001315407 0.04688974067255706 0.015907488368871653 27.75 72.6875
0.35 -421.80735716029767 0.051561838132329285 37.74626382945 1.4357423309509159 0.058580565240987904 0.023536637274769706 32.0 0.0
0.4 -437.0589927915391 0.08001546867308207 42.55473389765 0.7744115961338593 0.0630245042422046 0.006299625906980477 32.0 0.0
0.45 -455.3848066057376 0.025101150473346934 46.58430944300001 0.4884692911500679 0.18197685761493554 0.03556099586499522 32.0 0.0
0.5 -477.3091869753689 0.001214243791764602 48.678386054200004 0.4505161934894204 0.28783316313141327 0.00697615570154432 32.0 0.0
0.55 -503.4964577387671 0.0002839664521161467 49.1103738087 2.828677784075353 0.3208471796448208 9.280924141567837e-5 32.0 0.0
0.6 -532.2973653088063 2.064427826553583e-5 46.220243231050006 11.919666834598047 0.2524703489347719 1.010769569889658e-6 32.0 0.0
0.65 -562.7524589672246 3.525055944919586e-7 46.66492262065 0.17225332434281881 0.20825704007422652 2.813234110249363e-8 32.0 0.0
0.7 -594.3930045164477 6.159621989354491e-5 45.59366750355 0.176493313750143 0.17695090208737568 9.40763476148243e-9 32.0 0.0
0.75 -626.9260380886795 4.417961463332176e-8 44.5014038769 0.11076173564265446 0.1534681804433444 1.182877878980193e-9 32.0 0.0
0.8 -660.1479077736765 2.6193447411060333e-9 43.161673613000005 0.1899967099056994 0.1350349059189594 5.967879385115893e-10 32.0 0.0
0.85 -693.9200769283285 3.259629011154175e-9 42.1555619449 0.21679328646496288 0.12015901428307389 5.821913784398447e-10 32.0 0.0
0.9 -728.1394607460968 6.915070116519928e-8 41.306642547200006 0.2418307496095622 0.107880411536455 2.5101067578636727e-10 32.0 0.0
0.95 -762.7280779048984 1.1641532182693481e-9 40.85638942909999 0.5053616563543528 0.09759100179987337 1.2462870492557787e-10 32.0 0.0
1.0 -797.6253904153346 2.3283064365386963e-10 39.064504441299995 1.6588775935795184 0.08884475991859453 1.4003670792406275e-10 32.0 0.0
1.05 -832.783819694266 0.0 34.36193957764999 0.4344145155203023 0.08131830566218984 4.0773695184070924e-11 31.9 0.19000000000005457
1.1 -868.1652620451763 0.0 35.19331851935 4.427808911068951 0.07478754192849638 3.89462585445588e-11 32.0 0.0
1.15 -903.7388324605485 1.1641532182693481e-10 37.6117199623 0.23162817332286068 0.06907083957087636 7.120796140236418e-12 31.9 0.09000000000014552
1.2 -939.4791522126259 3.4924596548080444e-10 34.645318189399994 3.400119651645582 0.06403231172780928 1.1099904849432018e-11 32.0 0.0
1.25 -975.365208091642 1.1641532182693481e-10 32.91423232375001 0.7585858389127225 0.05956579724192629 4.9951826529281984e-12 31.3 0.8099999999999454
1.3 -1011.3794084748475 2.3283064365386963e-10 35.96215844699999 3.7896178698522363 0.0555786165860143 1.0255065026332222e-12 31.35 0.9274999999998954
1.35 -1047.506920893138 2.3283064365386963e-10 35.64518427120001 2.4543495826756043 0.05200457580615864 1.2770288299046584e-12 30.9 3.590000000000032
1.4 -1083.7351341296546 -2.3283064365386963e-10 36.5609529797 2.832529615631529 0.04878550422156794 1.6126293009288695e-13 30.8 1.9599999999999227
1.45 -1120.0532663558643 6.984919309616089e-10 35.04275862829999 2.518613247675148 0.04587344577001056 2.695167006239174e-12 31.15 1.3275000000001
