Gamma, E, varE, T, varT, S, varS, dimension, vardimension
0.0 -12.5 0.0 1.1346388581 18.722554908331148 0.0 0.0 1.0 0.0
0.05 -12.531269187187128 5.684341886080802e-14 0.22083353040000003 8.731134419293074e-5 6.212647519346786e-6 6.462348535570529e-27 3.0 0.0
0.1 -12.62530926429608 0.0 0.22736816489999997 0.0017603373478692827 8.424689127376929e-5 -8.271806125530277e-25 3.0 0.0
0.15 -12.782835397693248 -5.684341886080802e-14 0.23043871050000003 3.962679484846576e-5 0.0029326917121699062 7.615992000216965e-5 4.0 0.0
0.2 -13.005102381857188 -1.1368683772161603e-13 0.23546261145000008 0.00012315009783585296 0.0011918330027458606 1.0587911840678754e-21 4.0 0.0
0.25 -13.294014957566826 6.536993168992922e-13 0.23692378835000008 5.454240833361462e-5 0.003904634962910327 1.8414666580542073e-5 4.0 0.0
0.3 -13.652325486084816 5.684341886080802e-14 0.23778648405 3.877763352672786e-5 0.006340566956500532 5.421010862427522e-20 4.0 0.0
0.35 -14.083988543125423 -1.1368683772161603e-13 0.2387274427 2.0856822573286915e-5 0.012959477921252818 2.303929616531697e-18 4.0 0.0
0.4 -14.59486579413814 8.526512829121202e-14 0.2410511815 4.923212582149533e-5 0.02634675779666042 4.96564594998361e-17 4.0 0.0
0.45 -15.194358708032766 -5.684341886080802e-14 0.2421269983 4.087470261855686e-5 0.05839298663013866 0.0 4.0 0.0
0.5 -15.900664289267462 2.853222440535319e-7 0.24098267205000004 3.898579481277642e-6 0.18378663070415963 3.5495743280905545e-6 4.0 0.0
0.55 -16.74309770348886 5.684341886080802e-14 0.24814719895 0.0020282527942395018 0.31615298319793406 3.913536161803677e-15 4.0 0.0
0.6 -17.691725864151742 1.4779288903810084e-12 0.2296470983 1.4138625420233308e-5 0.2528428485684584 3.957945082788683e-13 4.0 0.0
0.65 -18.70522055404073 4.50773427473905e-8 0.23479753350000004 8.152495965788042e-5 0.20827920545809048 2.538941279439655e-14 4.0 0.0
0.7 -19.76463068469753 2.050342118309345e-10 0.23892286985000002 0.00011269467288308604 0.17698837608720638 1.3877787807814457e-17 4.0 0.0
0.75 -20.853072850369646 1.1368683772161603e-13 0.2370475248 9.380223148849898e-7 0.1534763291745929 1.734723475976807e-17 4.0 0.0
0.8 -21.96382778620974 1.7053025658242404e-13 0.23882836655 3.2658920538497505e-6 0.135042192986468 4.5102810375396984e-17 4.0 0.0
0.85 -23.09241335310926 1.1368683772161603e-13 0.24160268639999996 9.076917712998178e-5 0.12016178886461681 8.673617379884035e-18 4.0 0.0
0.9 -24.235508972248674 1.1368683772161603e-13 0.24192602469999996 4.147020758376446e-5 0.10788840811157022 0.0 4.0 0.0
0.95 -25.390594972051694 0.0 0.24718329764999997 0.0018486429681073904 0.09759422242554965 1.734723475976807e-18 4.0 0.0
1.0 -26.55571784603321 1.1368683772161603e-13 0.23109134050000005 0.0001296797451084894 0.08884248188280633 3.469446951953614e-18 4.0 0.0
1.05 -27.729335733948766 2.2737367544323206e-13 0.23687547639999998 0.00022268504844608766 0.08131808729878465 8.673617379884035e-19 4.0 0.0
1.1 -28.910213105075634 2.2737367544323206e-13 0.23898955245 0.000138285302209315 0.07478706954554164 -8.673617379884035e-19 4.0 0.0
1.15 -30.09734687367104 -2.2737367544323206e-13 0.24044673050000004 0.00011493136728769893 0.06907159179552384 8.673617379884035e-19 4.0 0.0
1.2 -31.289913302834385 -2.2737367544323206e-13 0.24066394149999998 8.020899285340194e-5 0.06403383172850348 -2.6020852139652106e-18 4.0 0.0
1.25 -32.48722905901665 0.0 0.24089503850000002 5.988068334624591e-5 0.05956520680818054 -4.336808689942018e-19 4.0 0.0
1.3 -33.68872213624712 2.2737367544323206e-13 0.24197853025000002 9.901221920322056e-5 0.05557895250682484 0.0 4.0 0.0
1.35 -34.8939098099417 2.2737367544323206e-13 0.24764996385000004 0.002121171978926667 0.05200487887096385 -1.3010426069826053e-18 4.0 0.0
1.4 -36.1023816897477 2.2737367544323206e-13 0.23093976489999996 3.573127396206549e-5 0.0487855850583879 0.0 4.0 0.0
1.45 -37.313786531229155 -6.821210263296962e-13 0.23643625469999993 0.00012599943464757651 0.0458736738117166 4.336808689942018e-19 4.0 0.0
1.5 -38.52782185856391 4.547473508864641e-13 0.23819267969999997 6.372445434579127e-5 0.0432296683039377 -2.168404344971009e-19 4.0 0.0
1.55 -39.74422571678203 6.821210263296962e-13 0.24020193310000004 5.171051542256916e-5 0.04082043081089807 -6.505213034913027e-19 4.0 0.0
1.6 -40.962770056254676 -2.2737367544323206e-13 0.24272567594999997 0.00017185938965238318 0.03861794690494892 -1.0842021724855044e-18 4.0 0.0
1.65 -42.18325538169045 -2.2737367544323206e-13 0.24316668695 5.510472036219377e-5 0.03659837943634821 8.673617379884035e-19 4.0 0.0
1.7 -43.405506390339454 -6.821210263296962e-13 0.24531923395000002 0.0001259784690121335 0.03474132475206153 -4.336808689942018e-19 4.0 0.0
1.75 -44.62936839102113 6.821210263296962e-13 0.24232919900000005 0.0017050032485675035 0.03302922217180225 -4.336808689942018e-19 4.0 0.0
1.8 -45.85470434462648 0.0 0.23409124855000002 0.0001387064134231869 0.031446881032927934 0.0 4.0 0.0
1.85 -47.081392403076094 0.0 0.23750806915 8.17620106911901e-5 0.029981098808575267 2.168404344971009e-19 4.0 0.0
