Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3358288520908272e-14  2.8093520790541915e-15
2  4.0  0.0  1.8154338209672347  0.0034037066427267657
3  8.0  0.0  1.8154338209672407  0.0034037066427264743
4  16.0  0.0  3.653956417173209  0.005032983082175159
5  32.0  0.0  3.6539564171732124  0.005032983082176036
6  64.0  0.0  5.507118540513895  0.005187575890668191
7  128.0  0.0  5.5071185405139005  0.00518757589066885
8  256.0  0.0  7.372743746347292  0.006420527814021949
9  512.0  0.0  7.372743746347295  0.006420527814021803
10  1024.0  0.0  9.251127040289493  0.005248349048757758
11  1024.0  0.0  9.251127040289498  0.00524834904875805
12  1023.95  0.21794494717703367  9.085192733297301  0.020688574294630415
13  1023.95  0.21794494717703367  9.085192733297301  0.02068857429463093
14  1023.95  0.21794494717703378  9.023863660024231  0.006631255843426344
15  1023.95  0.21794494717703378  9.023863660024238  0.0066312558434263955
