Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -12.5 0.0 1.3172331469000003 19.87244759699437 0.0 0.0 1.0 0.0
0.05 -12.531269442690883 2.842170943040401e-14 0.3946560626 0.0074903929047662465 0.016511280406705457 0.005173467315513741 4.55 2.4475000000000016
0.1 -12.625314713203295 5.258016244624741e-12 0.41616615095 0.006840546083208943 0.02230189150404354 0.009319052654867285 6.05 3.947499999999998
0.15 -12.782867259240167 5.346123543858994e-11 0.48813560765 0.010182347509556822 0.03404568630739041 0.02104792954190264 9.25 7.6875
0.2 -13.005213570686532 0.0 0.50713934305 0.005777242764258561 0.0036355146083187455 2.979500802860661e-5 11.2 2.160000000000011
0.25 -13.29430511054334 2.842170943040401e-14 0.6687507821 0.01705317080211899 0.02495932013207986 0.006925635761984024 15.7 15.31000000000003
0.3 -13.65298229350189 0.0 0.7551363957999999 0.010667812492052509 0.012681425333623823 9.067182768496274e-16 19.05 2.047499999999957
0.35 -14.085084402551512 3.0015317520337703e-7 0.89158772175 0.020212184670163724 0.02333000935712953 2.6876065913666782e-5 20.6 32.43999999999994
0.4 -14.59748126383206 3.597168927171879e-7 1.34322813515 0.025858703410772232 0.058612029665955426 0.0010341477291835447 31.1 15.389999999999986
0.45 -15.20001472607126 7.673861546209082e-13 1.4380321144 0.0031283344897197196 0.12824302908136467 1.3334314749847975e-5 32.0 0.0
0.5 -15.91811116585465 2.842170943040401e-14 1.4364835147000001 0.002995931434592869 0.9396976766565462 3.3816394129360106e-11 32.0 0.0
0.55 -16.785883497581114 5.684341886080802e-14 1.43179933285 0.002691151113278334 0.6586909451356499 0.0 32.0 0.0
0.6 -17.74524242521573 -5.684341886080802e-14 1.4192782597499998 0.001597500635488469 0.5067441873048861 -1.6653345369377348e-16 32.0 0.0
0.65 -18.76029057667741 -1.1368683772161603e-13 1.4212316648 0.004441679170521962 0.41678487002151077 2.7755575615628914e-17 32.0 0.0
0.7 -19.814853734907985 -5.684341886080802e-14 1.4113903828 0.0018317134196146334 0.3540513016029177 -8.326672684688674e-17 32.0 0.0
0.75 -20.8990777633574 -5.684341886080802e-14 1.3886528743000002 0.0026917147012199827 0.3069820810467647 0.0 32.0 0.0
0.8 -22.006351514670435 1.7053025658242404e-13 1.2577509370500002 0.011325092722024754 0.2700968265171634 8.29558643999917e-13 32.0 0.0
0.85 -23.13199046899063 2.2737367544323206e-13 1.0262794637500001 0.022058262474177415 0.24029776233522462 1.7802229829166905e-10 26.85 4.127499999999827
0.9 -24.242917241607266 0.00021950700977413362 0.7931134855499999 0.03786535403478164 0.12945018659101043 0.0018593656581952465 14.2 45.06
0.95 -25.40104614406845 0.0002548521865719522 0.7987117324499999 0.05493798720398313 0.1268715280461851 0.0019999221417348646 14.9 59.59
1.0 -26.565585081514435 0.00022717270405792078 0.7545155313499999 0.02720453516327659 0.11548612639612177 0.0016563354995185221 12.8 35.25999999999996
1.05 -27.740243204381137 0.00022094639803071914 0.7435121551 0.029374937963692616 0.10977809153219391 0.001504203059582758 13.4 36.639999999999986
1.1 -28.92205978502749 0.00021051391149740084 0.7543576020499999 0.01664907712115915 0.10470079835495813 0.0013422312151262408 14.0 38.19999999999999
1.15 -30.10581319270372 0.000167248653497154 0.6787976973500001 0.018882499210090053 0.08978904693017678 0.001001486679280763 11.35 27.22750000000002
1.2 -31.29530476023826 0.00011627030016825302 0.6401313082500001 0.020976752450356073 0.07684040354387792 0.0006560261222911404 9.6 27.64
1.25 -32.50142157493873 0.00016480397948726022 0.67493654495 0.022118990089467716 0.09232351064756031 0.0008779938953169929 12.6 27.340000000000003
1.3 -33.7048094780864 0.00013935505148765515 0.6932117698000001 0.01712485236123923 0.0917030938356955 0.0007026662165534343 13.3 22.109999999999985
1.35 -34.9069887915537 0.0001399578334257967 0.6718553518499999 0.018257038809901427 0.08060463782057539 0.0006692278400706169 12.1 22.590000000000003
1.4 -36.11153599892093 0.00012570192507155298 0.6321922840499999 0.015604382785829374 0.06829963218365505 0.000571196251828659 11.0 24.0
1.45 -37.32371248889963 0.0001204189104555553 0.6353714679 0.022694031864917308 0.06651666659719307 0.0005208289256084494 11.5 24.75
1.5 -38.53740163026284 0.00011216574785066769 0.6256499526500001 0.013602308216410786 0.0626808280302962 0.0004624245612141163 10.9 20.189999999999998
1.55 -39.750397444820734 8.887714056982077e-5 0.5866404131999999 0.010900838611486607 0.053065361823721215 0.00034985584932003015 8.6 16.840000000000003
1.6 -40.971726969162184 9.805432205212128e-5 0.60462410965 0.013485764874470063 0.05599594933571196 0.0003691048132233171 10.05 20.047499999999985
1.65 -42.193858588938646 9.198653037856275e-5 0.6079194850500002 0.009197568159248326 0.05672702312694814 0.0003314963433159882 10.25 15.1875
1.7 -43.41391766613907 8.647166782793647e-5 0.5807676876000001 0.006570710597745999 0.05037454453885748 0.0002987080597023936 9.45 14.94750000000002
1.75 -44.63843843878353 8.226575528169633e-5 0.58630676015 0.0077721726742114305 0.049543234419856155 0.00027271255640902567 9.7 14.41000000000001
1.8 -45.85999051550408 6.520172701129923e-5 0.5548215901 0.0074184181383210035 0.04088045262633447 0.00020764859170867875 8.1 10.89
1.85 -47.093383770192986 6.162551790112047e-5 0.5969576783500001 0.0128361741839631 0.05096742718326759 0.0001887539777200519 11.3 12.809999999999988
1.9 -48.31515738615657 6.319881276795059e-5 0.56214700235 0.009399710264363259 0.03863711271625109 0.0001863373836402376 8.5 12.25
1.95 -49.548138587315194 6.320887132460484e-5 0.5819528347499999 0.005867132811896103 0.0437664903296957 0.00017956819890518395 10.05 12.247499999999988
2.0 -50.775653455057956 6.188771840243135e-5 0.5692668337499999 0.00896018846871871 0.03795326170639296 0.00016956265487630363 9.45 14.94750000000002
