Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2877774545336031e-14  3.085283910840806e-15
2  4.0  0.0  1.8146880445683746  0.0023162542158758587
3  8.0  0.0  1.8146880445683782  0.002316254215876001
4  16.0  0.0  3.6491022215776736  0.003294114916197012
5  32.0  0.0  3.6491022215776794  0.003294114916195669
6  64.0  0.0  5.502749574950203  0.00518965833163905
7  128.0  0.0  5.502749574950206  0.005189658331639369
8  256.0  0.0  7.369499971481195  0.005880596556198337
9  512.0  0.0  7.369499971481199  0.0058805965561976176
10  1024.0  0.0  9.247116345502242  0.006603081708489909
11  1024.0  0.0  9.247116345502246  0.006603081708490812
12  1023.85  0.35707142142714254  9.086911133586263  0.017342101722549793
13  1023.85  0.35707142142714254  9.08691113358627  0.017342101722551028
14  1023.9  0.29999999999999993  9.02505037906801  0.00452665700424433
15  1023.9  0.29999999999999993  9.025050379068016  0.004526657004244631
