Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2685568955107133e-14  3.103192835973753e-15
2  4.0  0.0  1.814058134366102  0.0008195598180314237
3  8.0  0.0  1.8140581343661082  0.0008195598180311169
4  16.0  0.0  3.650920053696511  0.004001333801315672
5  32.0  0.0  3.6509200536965154  0.004001333801316614
6  64.0  0.0  5.502052074605042  0.005777296883198002
7  128.0  0.0  5.502052074605046  0.005777296883197848
8  256.0  0.0  7.368807671168888  0.006380467514704432
9  512.0  0.0  7.368807671168892  0.006380467514704421
10  1024.0  0.0  9.246108027556497  0.007954104298371999
11  1024.0  0.0  9.246108027556499  0.007954104298370573
12  1023.95  0.21794494717703375  9.094400978080643  0.013885223984228217
13  1023.95  0.21794494717703375  9.094400978080646  0.013885223984229495
14  1023.9  0.29999999999999993  9.027595700337859  0.004178265452639337
15  1023.9  0.29999999999999993  9.02759570033786  0.004178265452638593
16  1023.95  0.21794494717703375  9.008400741563792  0.0014657552473488443
17  1023.95  0.21794494717703375  9.008400741563795  0.0014657552473486555
18  1023.8  0.4000000000000001  9.002381021398598  0.0008417211304742721
19  1023.8  0.4000000000000001  9.002381021398602  0.0008417211304741498
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.297387734045048e-14  2.4885902864845262e-15
2  4.0  0.0  1.8160510745293656  0.003255937162040291
3  8.0  0.0  1.8160510745293714  0.003255937162042191
4  16.0  0.0  3.6504621765225225  0.005753401622190398
5  32.0  0.0  3.650462176522526  0.005753401622190679
6  64.0  0.0  5.503216814579284  0.005358623838070762
7  128.0  0.0  5.503216814579289  0.0053586238380710855
8  256.0  0.0  7.36846830908365  0.005970984010241756
9  512.0  0.0  7.368468309083653  0.005970984010242502
10  1024.0  0.0  9.246132170539399  0.005589191186842436
11  1024.0  0.0  9.246132170539404  0.005589191186843445
12  1024.0  0.0  9.512016434230349  0.02457647114561144
13  1024.0  0.0  9.51201643423035  0.024576471145611834
14  1024.0  0.0  9.447256178252825  0.005311279311028146
15  1024.0  0.0  9.447256178252827  0.0053112793110280596
16  1024.0  0.0  9.425001660933656  0.0018076776646312185
17  1024.0  0.0  9.425001660933663  0.0018076776646309466
18  1024.0  0.0  9.41823346880896  0.0007737284061868293
19  1024.0  0.0  9.418233468808964  0.0007737284061867749
