Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3294219990831969e-14  3.0650949936294778e-15
2  4.0  0.0  1.8145466470746452  0.002089629041042977
3  8.0  0.0  1.8145466470746474  0.0020896290410425335
4  16.0  0.0  3.6499549457500438  0.003228619556653507
5  32.0  0.0  3.6499549457500478  0.0032286195566536406
6  64.0  0.0  5.5026004890614635  0.006500602830537834
7  128.0  0.0  5.502600489061468  0.006500602830539451
8  256.0  0.0  7.368892210471671  0.00555075533030284
9  512.0  0.0  7.368892210471674  0.005550755330302521
10  1024.0  0.0  9.24618078365347  0.005305428374830041
11  1024.0  0.0  9.246180783653475  0.005305428374830385
12  1024.0  0.0  9.101035848048532  0.012304252083508655
13  1024.0  0.0  9.101035848048536  0.012304252083506571
14  1023.9  0.29999999999999993  9.027806030814281  0.004250982147358089
15  1023.9  0.29999999999999993  9.02780603081429  0.004250982147359097
16  1023.9  0.2999999999999999  9.008368953070475  0.00127210391814803
17  1023.9  0.2999999999999999  9.008368953070477  0.0012721039181481009
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3934905291594962e-14  2.6093673746534425e-15
2  4.0  0.0  1.8154151935354244  0.0030325978508481013
3  8.0  0.0  1.81541519353543  0.0030325978508476234
4  16.0  0.0  3.6519275464505485  0.006404805363035596
5  32.0  0.0  3.6519275464505525  0.006404805363033468
6  64.0  0.0  5.505334326823756  0.006798855122901216
7  128.0  0.0  5.5053343268237604  0.006798855122902283
8  256.0  0.0  7.373873703719498  0.007663888814678723
9  512.0  0.0  7.373873703719502  0.007663888814677927
10  1024.0  0.0  9.250199348563285  0.008745472206443398
11  1024.0  0.0  9.250199348563289  0.008745472206443387
12  1024.0  0.0  9.521062473401642  0.020750996886674575
13  1024.0  0.0  9.521062473401646  0.02075099688667418
14  1024.0  0.0  9.446330198512118  0.010524612980683724
15  1024.0  0.0  9.446330198512126  0.01052461298068378
16  1024.0  0.0  9.42457447190542  0.0018819445688045622
17  1024.0  0.0  9.424574471905425  0.0018819445688058906
