Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200414  3.015742598529122e-15
2  4.0  0.0  0.9064569982200472  7.0981377797514254e-15
3  8.0  0.0  2.7307912389257294  0.003564212833671379
4  16.0  0.0  2.7307912389257343  0.003564212833672007
5  32.0  0.0  4.57757885123924  0.005451097189745943
6  64.0  0.0  4.577578851239243  0.005451097189746487
7  128.0  0.0  6.436647223419783  0.006129077600566357
8  128.0  0.0  6.436647223419786  0.006129077600566098
9  128.0  0.0  6.56407865719824  0.022238660396542046
10  128.0  0.0  6.564078657198245  0.02223866039654204
11  128.0  0.0  6.457079156179512  0.00841734020729676
12  128.0  0.0  6.457079156179515  0.008417340207296455
13  128.0  0.0  6.42721339145227  0.005822464724209552
14  128.0  0.0  6.4272133914522716  0.00582246472420857
15  128.0  0.0  6.419318116766519  0.00538713143677604
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  9.289936861063292e-15  2.6377255819556418e-15
2  4.0  0.0  1.814546843473219  0.002221441054721652
3  8.0  0.0  1.8145468434732233  0.0022214410547226685
4  16.0  0.0  3.6498070762820376  0.004009840124972209
5  32.0  0.0  3.6498070762820425  0.0040098401249719345
6  64.0  0.0  5.50397352176706  0.0051433954156416516
7  128.0  0.0  5.503973521767063  0.005143395415641168
8  256.0  0.0  7.37168864247643  0.006916698412312903
9  256.0  0.0  7.371688642476433  0.006916698412313365
10  256.0  0.0  7.122342466286311  0.013176133473159704
11  256.0  0.0  7.122342466286312  0.013176133473159692
12  256.0  0.0  7.031483489391279  0.0051505428381311445
13  256.0  0.0  7.03148348939128  0.005150542838129052
14  256.0  0.0  7.009764058437755  0.0034316157545818417
15  256.0  0.0  7.009764058437758  0.0034316157545832638
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.127606129342856e-14  3.2630952117094275e-15
2  4.0  0.0  1.8143729549449357  0.0016519389441381387
3  8.0  0.0  1.8143729549449408  0.0016519389441371644
4  16.0  0.0  3.649841190092041  0.005129637450280237
5  32.0  0.0  3.6498411900920447  0.0051296374502807635
6  64.0  0.0  5.502545653306093  0.006586822209560787
7  128.0  0.0  5.502545653306095  0.006586822209560454
8  256.0  0.0  7.36829784227802  0.005655297358769565
9  256.0  0.0  7.368297842278025  0.005655297358770448
10  256.0  0.0  7.555588581565783  0.012282884900328205
11  256.0  0.0  7.555588581565788  0.012282884900329223
12  256.0  0.0  7.455316710129938  0.007940427030012612
13  256.0  0.0  7.455316710129942  0.007940427030012211
14  256.0  0.0  7.426894914467679  0.0032946685051614367
15  256.0  0.0  7.4268949144676855  0.0032946685051604015
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200442  2.756060177257249e-15
2  4.0  0.0  0.9064569982200472  6.68516532862869e-15
3  8.0  0.0  2.729958465779097  0.004578939311880295
4  16.0  0.0  2.7299584657791014  0.004578939311879344
5  32.0  0.0  4.572699116551574  0.006191936990950318
6  64.0  0.0  4.572699116551577  0.006191936990950047
7  128.0  0.0  6.433488620311898  0.005877373964889726
8  256.0  0.0  6.433488620311901  0.005877373964889285
9  512.0  0.0  8.305650105638113  0.006684356386567516
10  512.0  0.0  8.305650105638119  0.006684356386567326
11  511.95  0.21794494717703372  8.107509442549533  0.019029490754119277
12  511.95  0.21794494717703372  8.107509442549537  0.019029490754119353
13  512.0  0.0  8.028651809474002  0.007429548903628012
14  512.0  0.0  8.02865180947401  0.007429548903629208
15  512.0  0.0  8.008346003894612  0.0024803204740998716
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220045  3.2450054683368563e-15
2  4.0  0.0  0.9064569982200483  6.971679053177347e-15
3  8.0  0.0  2.7311654725755257  0.00482634195129502
4  16.0  0.0  2.73116547257553  0.004826341951293762
5  32.0  0.0  4.5761757906338705  0.0057343657227483845
6  64.0  0.0  4.576175790633875  0.005734365722748873
7  128.0  0.0  6.435621118053554  0.004528146497066159
8  256.0  0.0  6.435621118053559  0.004528146497066248
9  512.0  0.0  8.308237630139192  0.005040379913189494
10  512.0  0.0  8.308237630139198  0.005040379913189017
11  512.0  0.0  8.529840505209249  0.018843523571116304
12  512.0  0.0  8.529840505209254  0.018843523571115538
13  512.0  0.0  8.451383104173312  0.006826194653964354
14  512.0  0.0  8.451383104173313  0.0068261946539647424
15  512.0  0.0  8.426402685041747  0.002037149048389023
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.342235705098457e-14  3.73841382747578e-15
2  4.0  0.0  1.8151785441326964  0.0030238922490370282
3  8.0  0.0  1.8151785441327004  0.0030238922490376224
4  16.0  0.0  3.6528281810179712  0.004652132938000738
5  32.0  0.0  3.6528281810179757  0.0046521329379992996
6  64.0  0.0  5.505075434921923  0.005199956726496262
7  128.0  0.0  5.505075434921926  0.005199956726495673
8  256.0  0.0  7.370154336858708  0.005881495340425473
9  512.0  0.0  7.370154336858713  0.005881495340424993
10  1024.0  0.0  9.248205195668117  0.00624857871577662
11  1024.0  0.0  9.24820519566813  0.006248578715776575
12  1023.9  0.2999999999999999  9.090744422656739  0.016911484617264036
13  1023.9  0.2999999999999999  9.090744422656746  0.016911484617263037
14  1023.95  0.2179449471770337  9.023339266890119  0.006733709705090417
15  1023.95  0.2179449471770337  9.023339266890122  0.006733709705091062
