1	0.1519483172	0.002712195034
2	0.561013731	0.06203227056
3	0.4575944908	0.003365083187
4	0.5173561462	0.002946666536
5	0.455674278	0.002193749489
6	0.5168586884	0.002190363816
7	0.4565940616	0.009040503141
8	0.5188998494	0.001757791032
9	0.4570367712	0.01035147811
10	0.5166870088	0.002449067984
11	0.4554234326	0.004505235231
12	0.5163062228	0.003453423552
13	0.4539985296	0.001429075684
14	0.5158198914	0.001571017923
15	0.457374513	0.006577135516
16	0.5203352144	0.005461008177
17	0.4568397952	0.006323880354
18	0.5180143262	0.001142918901
19	0.4542915572	0.002743055883
20	0.5189583612	0.005334665004
21	0.4536868378	0.002029343729
22	0.5163058348	0.003066000279
23	0.4535481258	0.002031169818
24	0.5174152864	0.002536328372
25	0.4575673126	0.008450371495
26	0.5194524732	0.005875307373
27	0.4540716732	0.002563244124
28	0.5167155308	0.002626725552
29	0.4549980606	0.001740893649
30	0.5176879744	0.001376825775
