Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3198117195717525e-14  3.3561148434762544e-15
2  4.0  0.0  1.815541416208589  0.0029674387220713343
3  8.0  0.0  1.815541416208592  0.002967438722072777
4  16.0  0.0  3.6496675238631893  0.004643885473631453
5  32.0  0.0  3.6496675238631946  0.004643885473631473
6  64.0  0.0  5.503465729871054  0.0051811999486103
7  128.0  0.0  5.5034657298710545  0.005181199948609877
8  256.0  0.0  7.369650804566788  0.0063679883515941945
9  512.0  0.0  7.369650804566793  0.006367988351594063
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.45435563273198e-14  2.8659479878081187e-15
2  4.0  0.0  1.8152508230589688  0.0026900240622015066
3  8.0  0.0  1.8152508230589735  0.002690024062202145
4  16.0  0.0  3.6510704993534104  0.004043256124960864
5  32.0  0.0  3.651070499353417  0.004043256124960278
6  64.0  0.0  5.503090661563011  0.004663221925086424
7  128.0  0.0  5.503090661563018  0.004663221925087288
8  256.0  0.0  7.3695415725068925  0.00436855561639746
9  512.0  0.0  7.369541572506897  0.004368555616398581
Numero de qubits: 22 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200468  3.1895492141429694e-15
2  4.0  0.0  0.906456998220048  6.228192845560954e-15
3  8.0  0.0  2.7296842336154308  0.0036751164833317457
4  16.0  0.0  2.7296842336154374  0.0036751164833338655
5  32.0  0.0  4.573170089437826  0.0038921003020255087
6  64.0  0.0  4.573170089437831  0.0038921003020258313
7  128.0  0.0  6.432991537956485  0.004700490440246845
8  256.0  0.0  6.4329915379564895  0.0047004904402478545
9  512.0  0.0  8.30422869614605  0.0058942499084216
Numero de qubits: 23 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200472  2.6333591465955524e-15
2  4.0  0.0  0.9064569982200512  8.498284072126904e-15
3  8.0  0.0  2.7307328725850724  0.0032816104204657632
4  16.0  0.0  2.7307328725850777  0.0032816104204664276
5  32.0  0.0  4.576288574405729  0.004332873471522889
6  64.0  0.0  4.576288574405738  0.004332873471522991
7  128.0  0.0  6.437291735544484  0.00401638390764035
8  256.0  0.0  6.4372917355444885  0.00401638390763997
9  512.0  0.0  8.30789667775297  0.005193402264812068
Numero de qubits: 24 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.7234434590524366e-14  3.612351677255632e-15
2  4.0  0.0  1.8149419423275526  0.0030189868006205616
3  8.0  0.0  1.8149419423275581  0.0030189868006206505
4  16.0  0.0  3.649485548674323  0.0040936799865055815
5  32.0  0.0  3.6494855486743276  0.004093679986505765
6  64.0  0.0  5.503039021915716  0.005781961199228853
7  128.0  0.0  5.503039021915721  0.005781961199231187
8  256.0  0.0  7.368899706412425  0.007196871674043613
9  512.0  0.0  7.368899706412432  0.007196871674043814
Numero de qubits: 25 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.547255001342614e-14  3.1208345918757186e-15
2  4.0  0.0  1.815370979484046  0.0028601329376139926
3  8.0  0.0  1.8153709794840516  0.0028601329376139184
4  16.0  0.0  3.6505912859163856  0.0053089086030284945
5  32.0  0.0  3.6505912859163905  0.0053089086030297964
