Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3966939556633111e-14  2.607203475067475e-15
2  4.0  0.0  1.8147605808072858  0.0020668478216472274
3  8.0  0.0  1.8147605808072893  0.002066847821646923
4  16.0  0.0  3.6514112413989905  0.005028441494259613
5  32.0  0.0  3.651411241398995  0.005028441494259064
6  64.0  0.0  5.504694182699156  0.005750779768972673
7  128.0  0.0  5.5046941826991596  0.005750779768972015
8  256.0  0.0  7.37269159159256  0.006677328361134796
9  512.0  0.0  7.372691591592563  0.006677328361133335
10  1024.0  0.0  9.250058889920005  0.007461605607074424
11  1024.0  0.0  9.25005888992001  0.007461605607076332
12  1023.8  0.4  9.07839163650507  0.021368857776083005
13  1023.8  0.4  9.078391636505074  0.021368857776081718
14  1023.9  0.30000000000000004  9.022902120751647  0.007535741951038764
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.544051574838799e-14  3.8060158212124794e-15
2  4.0  0.0  1.8153067729068186  0.00309272669957306
3  8.0  0.0  1.8153067729068209  0.003092726699572995
4  16.0  0.0  3.650072889618536  0.005365751707139795
5  32.0  0.0  3.65007288961854  0.005365751707139599
6  64.0  0.0  5.502207103813836  0.004161474034087456
7  128.0  0.0  5.50220710381384  0.004161474034088177
8  256.0  0.0  7.368104066974871  0.004308070204053674
9  512.0  0.0  7.368104066974875  0.004308070204053045
10  1024.0  0.0  9.246114623175147  0.0050131145364667225
11  1024.0  0.0  9.246114623175153  0.0050131145364684755
12  1024.0  0.0  9.512338371930687  0.0180168751260781
13  1024.0  0.0  9.512338371930692  0.018016875126078597
14  1024.0  0.0  9.444592249047071  0.006515973345230038
Numero de qubits: 22 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200451  3.4801551812342145e-15
2  4.0  0.0  0.9064569982200508  5.5680756254158555e-15
3  8.0  0.0  2.731294067999006  0.004531384880887736
4  16.0  0.0  2.731294067999011  0.0045313848808873035
5  32.0  0.0  4.575252877126196  0.005299975367928658
6  64.0  0.0  4.575252877126202  0.005299975367930309
7  128.0  0.0  6.435994017648822  0.005245355151443153
8  256.0  0.0  6.435994017648828  0.005245355151444269
9  512.0  0.0  8.306825031910178  0.004958486173646601
10  1024.0  0.0  8.306825031910185  0.00495848617364441
11  2048.0  0.0  10.187956867807596  0.003869261562450653
12  2048.0  0.0  10.187956867807602  0.0038692615624489647
13  2047.5  0.5  10.08928040538055  0.010796261835787769
14  2047.5  0.5  10.089280405380553  0.01079626183578757
Numero de qubits: 23 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200487  3.199292147529298e-15
2  4.0  0.0  0.9064569982200507  7.385945896522786e-15
3  8.0  0.0  2.730873281763749  0.005591112605534771
4  16.0  0.0  2.730873281763753  0.005591112605537373
5  32.0  0.0  4.575644297410548  0.0032345074831244265
6  64.0  0.0  4.575644297410554  0.003234507483122993
7  128.0  0.0  6.435408412125428  0.0034212571711779035
8  256.0  0.0  6.435408412125431  0.0034212571711790983
9  512.0  0.0  8.306546388763744  0.005356080961879354
10  1024.0  0.0  8.306546388763746  0.005356080961879357
11  2048.0  0.0  10.188944694293653  0.005557728098977646
12  2048.0  0.0  10.188944694293657  0.005557728098977497
13  2048.0  0.0  10.496507032895781  0.02133039358133071
14  2048.0  0.0  10.496507032895785  0.02133039358133005
Numero de qubits: 24 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.5312378688235393e-14  3.729757058423572e-15
2  4.0  0.0  1.8144473762525783  0.0026701419092272577
3  8.0  0.0  1.8144473762525837  0.002670141909227473
4  16.0  0.0  3.6511051611884993  0.0051123703588958624
5  32.0  0.0  3.6511051611885037  0.005112370358896277
6  64.0  0.0  5.50329330886706  0.004063254579683831
7  128.0  0.0  5.503293308867066  0.00406325457968417
8  256.0  0.0  7.371339346693267  0.004159594410664579
9  512.0  0.0  7.371339346693273  0.0041595944106650184
10  1024.0  0.0  9.246180843776854  0.004753816338854073
11  2048.0  0.0  9.246180843776859  0.0047538163388556615
12  4096.0  0.0  11.13328138965103  0.007466104702327294
13  4096.0  0.0  11.133281389651035  0.007466104702326391
14  4094.5  0.5  11.066761974361125  0.00982359231417801
Numero de qubits: 25 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.922055902288964e-14  4.102387577882465e-15
2  4.0  0.0  1.814907665392743  0.0028043423874151443
3  8.0  0.0  1.814907665392747  0.002804342387415051
4  16.0  0.0  3.6494785795990152  0.004832793044459418
5  32.0  0.0  3.6494785795990183  0.004832793044459127
6  64.0  0.0  5.503412220727105  0.005236430588627636
7  128.0  0.0  5.503412220727111  0.005236430588626743
8  256.0  0.0  7.3697164917973295  0.004788451759714981
9  512.0  0.0  7.369716491797332  0.00478845175971329
10  1024.0  0.0  9.247975140123112  0.004099366045084284
11  2048.0  0.0  9.247975140123115  0.004099366045085062
12  4096.0  0.0  11.134803507419626  0.004222716617358509
13  4096.0  0.0  11.13480350741963  0.0042227166173582735
14  4096.0  0.0  11.476854616470856  0.024493115219295584
Numero de qubits: 26 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200503  3.2696020951958538e-15
2  4.0  0.0  0.9064569982200552  8.333109490294963e-15
3  8.0  0.0  2.727186540114443  0.003107641564347131
4  16.0  0.0  2.72718654011445  0.0031076415643468444
5  32.0  0.0  4.572115117621881  0.003244173693730949
6  64.0  0.0  4.572115117621886  0.003244173693730886
7  128.0  0.0  6.432610202983933  0.003424061325905427
8  256.0  0.0  6.432610202983938  0.003424061325904086
9  512.0  0.0  8.306394093029613  0.005198994864244169
10  1024.0  0.0  8.306394093029619  0.005198994864244027
11  2048.0  0.0  10.190749637410693  0.004062831489402323
12  4096.0  0.0  10.1907496374107  0.004062831489403046
13  8192.0  0.0  12.082251223756327  0.006364966841705946
14  8192.0  0.0  12.082251223756334  0.006364966841706376
Numero de qubits: 27 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200481  4.846476395584283e-15
2  4.0  0.0  0.9064569982200515  5.91687421318686e-15
3  8.0  0.0  2.729124295188731  0.0034690305341362865
4  16.0  0.0  2.729124295188737  0.003469030534136388
5  32.0  0.0  4.575455468862956  0.005525775776811447
6  64.0  0.0  4.57545546886296  0.005525775776809615
7  128.0  0.0  6.4333267065739035  0.004964037325554711
8  256.0  0.0  6.433326706573911  0.0049640373255550535
9  512.0  0.0  8.305770208239705  0.005614497444956014
10  1024.0  0.0  8.30577020823971  0.005614497444955611
11  2048.0  0.0  10.187622954678274  0.006110525812284146
12  4096.0  0.0  10.187622954678279  0.0061105258122849835
13  8192.0  0.0  12.079912258783157  0.00531711931531337
