Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3102014400603074e-14  2.980908423325251e-15
2  4.0  0.0  1.814826079854606  0.0025873837554221935
3  8.0  0.0  1.81482607985461  0.0025873837554213947
4  16.0  0.0  3.6492076277286665  0.002203586168438234
5  32.0  0.0  3.649207627728669  0.002203586168437015
6  64.0  0.0  5.501139171244256  0.004819857472192998
7  128.0  0.0  5.501139171244261  0.00481985747219391
8  256.0  0.0  7.367517545140733  0.005317300932854022
9  512.0  0.0  7.3675175451407355  0.005317300932853149
10  1024.0  0.0  9.245485942336364  0.006354854081064242
11  1024.0  0.0  9.24548594233637  0.006354854081062514
12  1023.9  0.29999999999999993  9.088259412824454  0.018843088491687466
13  1023.9  0.29999999999999993  9.088259412824458  0.018843088491689405
14  1023.85  0.3570714214271425  9.02680209014753  0.004746779623283175
15  1023.85  0.3570714214271425  9.026802090147534  0.0047467796232832085
