Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200407  3.4428551230814092e-15
2  4.0  0.0  0.9064569982200416  6.4973188151578186e-15
3  8.0  0.0  2.7300289281006793  0.0031064056217853355
4  16.0  0.0  2.7300289281006846  0.0031064056217844117
5  32.0  0.0  4.5745702081609405  0.004767861785461224
6  64.0  0.0  4.574570208160944  0.0047678617854595194
7  128.0  0.0  6.432671527932155  0.005000209478908646
8  128.0  0.0  6.432671527932158  0.0050002094789089605
9  128.0  0.0  6.561050782762028  0.02350182726344494
10  128.0  0.0  6.561050782762031  0.02350182726344632
11  128.0  0.0  6.45629528432395  0.011971113549236797
12  128.0  0.0  6.4562952843239545  0.011971113549238518
13  128.0  0.0  6.426554521531474  0.005032597934814459
14  128.0  0.0  6.426554521531477  0.005032597934814874
15  128.0  0.0  6.4201475001172  0.004649224472997114
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0090793487017028e-14  3.2154169131831222e-15
2  4.0  0.0  1.8144331887128804  0.0019392347751955314
3  8.0  0.0  1.8144331887128835  0.0019392347751967913
4  16.0  0.0  3.649414150455267  0.003821696268450939
5  32.0  0.0  3.64941415045527  0.0038216962684512515
6  64.0  0.0  5.501002015954388  0.0034321069316591932
7  128.0  0.0  5.501002015954391  0.003432106931660598
8  256.0  0.0  7.367963167369152  0.004460418229724658
9  256.0  0.0  7.367963167369156  0.004460418229724052
10  256.0  0.0  7.117321677135996  0.018694311680794395
11  256.0  0.0  7.117321677136  0.018694311680795432
12  256.0  0.0  7.029710176394339  0.008968347763831515
13  256.0  0.0  7.0297101763943415  0.008968347763831713
14  256.0  0.0  7.009500200297893  0.0033462049955418236
15  256.0  0.0  7.009500200297897  0.0033462049955425475
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  9.546210981368489e-15  2.601687245727454e-15
2  4.0  0.0  1.815183274846665  0.0030052497418954797
3  8.0  0.0  1.8151832748466685  0.003005249741898145
4  16.0  0.0  3.6496620693671695  0.00576154302664011
5  32.0  0.0  3.6496620693671735  0.005761543026639929
6  64.0  0.0  5.50261956382298  0.006532497769683602
7  128.0  0.0  5.5026195638229805  0.00653249776968313
8  256.0  0.0  7.369335677322361  0.007060474112104057
9  256.0  0.0  7.369335677322364  0.007060474112104195
10  256.0  0.0  7.538921797401559  0.016500280869058605
11  256.0  0.0  7.538921797401566  0.016500280869058293
12  256.0  0.0  7.456449573834854  0.00881822626311195
13  256.0  0.0  7.45644957383486  0.00881822626311149
14  256.0  0.0  7.42754965439191  0.002484582412135524
15  256.0  0.0  7.427549654391913  0.0024845824121356237
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200433  3.678844234973531e-15
2  4.0  0.0  0.9064569982200478  7.971911570113114e-15
3  8.0  0.0  2.728752651974347  0.0039077533164287226
4  16.0  0.0  2.72875265197435  0.003907753316426309
5  32.0  0.0  4.574179255332712  0.0042088137284753855
6  64.0  0.0  4.574179255332715  0.0042088137284775114
7  128.0  0.0  6.436069137435463  0.005051320504931041
8  256.0  0.0  6.4360691374354655  0.005051320504931285
9  512.0  0.0  8.306719549283425  0.0053169872591904
10  512.0  0.0  8.30671954928343  0.0053169872591897075
11  512.0  0.0  8.110526373058285  0.013039311334353322
12  512.0  0.0  8.110526373058288  0.01303931133435464
13  512.0  0.0  8.026373952759242  0.007459274665144956
14  512.0  0.0  8.026373952759245  0.007459274665146269
15  512.0  0.0  8.008737038692706  0.0030673115921730125
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200439  2.992251873465615e-15
2  4.0  0.0  0.906456998220049  5.735244943102899e-15
3  8.0  0.0  2.7301283085060897  0.003275985637581747
4  16.0  0.0  2.7301283085060932  0.003275985637582185
5  32.0  0.0  4.574877706099098  0.004412824531307391
6  64.0  0.0  4.574877706099102  0.00441282453130863
7  128.0  0.0  6.432893118899346  0.006034263936337784
8  256.0  0.0  6.432893118899351  0.006034263936338168
9  512.0  0.0  8.30409318272412  0.005113787238146759
10  512.0  0.0  8.304093182724126  0.005113787238147273
11  512.0  0.0  8.524953365347516  0.011928340217160334
12  512.0  0.0  8.524953365347518  0.011928340217159486
13  512.0  0.0  8.450138355282514  0.005606686787377389
14  512.0  0.0  8.450138355282515  0.005606686787376906
15  512.0  0.0  8.426312741603157  0.002211937242092994
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.393490529159496e-14  3.011050513737936e-15
2  4.0  0.0  1.8149797167165005  0.0023108329990140174
3  8.0  0.0  1.814979716716504  0.002310832999015138
4  16.0  0.0  3.651622877277723  0.005226562640193855
5  32.0  0.0  3.6516228772777297  0.005226562640194638
6  64.0  0.0  5.502511486788759  0.005406239062460616
7  128.0  0.0  5.502511486788764  0.005406239062460987
8  256.0  0.0  7.369797874823388  0.0070951355948232755
9  512.0  0.0  7.369797874823391  0.007095135594823417
10  1024.0  0.0  9.24720585644209  0.008299539246553264
11  1024.0  0.0  9.247205856442097  0.008299539246554608
12  1023.95  0.21794494717703367  9.093622878240513  0.013169472714628226
13  1023.95  0.21794494717703367  9.09362287824052  0.01316947271462802
14  1023.9  0.29999999999999993  9.026495693373537  0.004497908606540639
15  1023.9  0.29999999999999993  9.026495693373539  0.004497908606540468
