Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -5.000000000000002 -3.552713678800501e-15 0.21593326999999993 0.0003178624923071416 1.7814772339894638e-10 6.024960725495671e-19 1.15 0.12750000000000017
0.05 -5.012507832107895 0.0 0.34971589499999994 0.001736463009777492 0.1360169385976792 0.0595206767196334 8.05 4.747499999999988
0.1 -5.050126269922867 0.0 0.40062437500000003 0.002003463306806841 0.09018228891626989 0.03912004212951435 11.25 5.587500000000006
0.15 -5.113147574604234 0.0 0.5559029799999999 0.02774969990568371 0.17824877204885514 0.05024000146276688 17.85 22.12749999999994
0.2 -5.202085431113794 3.552713678800501e-15 0.674232445 0.017133961443419388 0.10320905400818377 0.029150802825769574 22.1 14.789999999999907
0.25 -5.317722048656536 -1.7763568394002505e-14 0.9473290650000002 0.046079915422509 0.1167854432840981 0.03620478912830697 29.7 40.010000000000105
0.3 -5.461192841061549 6.394884621840902e-14 1.1631025550000003 0.025934399637256078 0.0631913623969249 0.02605145147146038 39.55 19.747500000000173
0.35 -5.634145203197905 5.6711968454692396e-11 4.0751450700000005 0.43134850153590065 0.15685617595355283 0.052859078772542596 111.2 279.4599999999991
0.4 -5.839203160257515 8.932190098676074e-9 23.867052949999994 72.37140136525556 0.49848014021910825 0.08259056318027155 438.35 30929.827499999956
0.45 -6.081868197492032 4.938272013532696e-11 38.705689494999994 130.91345687530475 0.7922962211293296 5.26813594436959e-6 314.2 25669.759999999995
0.5 -6.37274742159117 7.105427357601002e-15 18.455158060000002 58.082139896288766 0.7871784230149438 -1.1102230246251565e-16 76.0 0.0
0.55 -6.716729569374671 1.4210854715202004e-14 8.835538125000001 9.613395915165682 0.6444714037414958 -5.551115123125783e-17 73.0 0.0
0.6 -7.098689999169781 2.1316282072803006e-14 5.061433324999999 0.7817484890675921 0.5086542529675938 0.0 68.0 0.0
0.65 -7.504263459031061 2.1316282072803006e-14 3.9216479699999995 0.7321178582024217 0.417770624639165 0.0 62.0 0.0
