Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  -5.1254824061038205e-16  3.678225590698503e-15
2  2.0  0.0  0.46504424500111724  0.3916134942988064
3  4.0  0.0  0.4650442450011143  0.39161349429880665
4  4.0  0.0  1.064851636930451  0.21047250564340156
5  8.0  0.0  1.064851636930451  0.21047250564339967
6  8.0  0.0  1.5885547649304292  0.23538169453591345
7  16.0  0.0  1.588554764930428  0.2353816945359211
8  16.0  0.0  2.314987335580422  0.35045015942491287
9  32.0  0.0  2.3149873355804225  0.350450159424915
10  32.0  0.0  3.033867348298093  0.4530068330475799
11  63.8  0.4  3.0338673482980942  0.45300683304757994
12  64.0  0.0  3.708614102856288  0.42148543961579893
13  126.6  1.7435595774162693  3.708614102868327  0.4214854396074396
14  128.0  0.0  4.319272569314282  0.3116894806053456
15  200.4  59.58724695771739  4.319272569314285  0.3116894806053462
16  256.0  0.0  4.995555497945458  0.308195020538959
17  356.2  82.17152791569596  4.995555497945538  0.3081950205389637
18  459.2  101.62361930181389  5.623823891988765  0.2863452609332469
19  511.6  0.8  5.623823891991252  0.2863452609357985
20  850.2  172.96057354206476  6.170289680263129  0.28169664708008185
21  850.2  172.96057354206476  6.170289680263129  0.2816966470800794
22  1014.8  6.273754856543249  6.8438775295075605  0.2721091307575583
23  1014.8  6.273754856543249  6.843877529507559  0.2721091307575587
24  1022.4  1.019803902718557  7.295106569213088  0.3020153080929257
25  1022.4  1.019803902718557  7.295106569213088  0.30201530809292576
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  -5.125482406103835e-16  3.0965719774901532e-15
2  2.0  0.0  0.317037871452866  0.36991047729219606
3  4.0  0.0  0.3170378714528631  0.3699104772921947
4  4.0  0.0  1.1786560933010595  0.3875995481156416
5  8.0  0.0  1.17865609330106  0.3875995481156405
6  8.0  0.0  2.000270676086791  0.4606331977306995
7  16.0  0.0  2.000270676086795  0.46063319773069783
8  16.0  0.0  2.642071340056361  0.2257682134151338
9  32.0  0.0  2.6420713400563614  0.22576821341513367
10  32.0  0.0  3.3267704333323875  0.3220893964205024
11  64.0  0.0  3.3267704333323893  0.32208939642050166
12  64.0  0.0  3.914402592957065  0.36806977272619174
13  128.0  0.0  3.914402592957065  0.36806977272618935
14  128.0  0.0  4.4476290770036275  0.22895300711317976
15  204.6  62.54470401241019  4.447629077014036  0.22895300712452993
16  256.0  0.0  5.126379690783125  0.3523325772327
17  349.2  115.06937038152248  5.126379690786819  0.35233257722784067
18  460.4  102.20293537858882  5.749632217339038  0.41306505786112113
19  671.0  200.35368726329943  5.749632217339956  0.4130650578608572
20  877.4  187.82821939208176  6.351831328729218  0.44821247557942107
21  918.6  203.31315746896462  6.351831328729958  0.44821247558011107
22  1023.2  1.6  6.865072873285278  0.37003678667702206
23  1023.8  0.4  6.865072873285408  0.3700367866769117
24  1024.0  0.0  7.4739624919093846  0.34811512197196837
25  1024.0  0.0  7.4739624919093846  0.3481151219719679
Numero de qubits: 22 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.12520660281108725  0.10538638416573749
2  2.0  0.0  0.1252066028110847  0.10538638416573733
3  4.0  0.0  0.6274532532027772  0.2516386021559139
4  4.0  0.0  0.6274532532027793  0.25163860215591527
5  8.0  0.0  1.325699412042263  0.29691025741548527
6  8.0  0.0  1.32569941204226  0.29691025741548466
7  16.0  0.0  1.958659489868196  0.3100122398453117
8  16.0  0.0  1.9586594898681973  0.31001223984531406
9  32.0  0.0  2.523621508863524  0.342378822887223
10  32.0  0.0  2.523621508863524  0.34237882288722254
11  64.0  0.0  3.27512325053724  0.35061169551090676
12  64.0  0.0  3.2751232505372387  0.3506116955109066
13  128.0  0.0  3.977459650825341  0.3446622099816398
14  128.0  0.0  3.977459650825339  0.34466220998164265
15  246.4  12.175385004179539  4.750410991608919  0.38665045967881245
16  255.8  0.4  4.750410991636775  0.3866504596812417
17  472.2  48.54029254135166  5.313826826694589  0.4030150576950186
