1	0.1400722694	0.08056571031
2	0.1410203806	0.02424935722
3	0.114466719	0.01679178104
4	0.1588279924	0.01149245823
5	0.1089112928	0.02996193739
6	0.157835107	0.009696440142
7	0.1146104974	0.02708429539
8	0.1574635592	0.01043671084
9	0.1147564066	0.02738254989
10	0.157992375	0.01025601836
11	0.1149369166	0.02677721704
12	0.1577038512	0.00999702205
13	0.1148753008	0.02711575672
14	0.1576491832	0.010455849
15	0.114699649	0.02745292661
16	0.158940512	0.00923960355
17	0.1150973886	0.02694369485
18	0.1577020554	0.01016681887
19	0.1151473224	0.02674628841
20	0.1587299686	0.009887415032
21	0.1147698748	0.02726943288
22	0.1573327632	0.009965050031
23	0.1205587488	0.02393795711
24	0.1549905668	0.0109208043
25	0.1172960974	0.02538357393
26	0.154897223	0.01210541141
27	0.1165480836	0.02472301135
28	0.154998005	0.01134027513
29	0.1169573274	0.02534704012
30	0.1545457074	0.01123932617
