Gamma, E, varE, T, varT, S, varS, dimension, vardimension
0.0 -12.5 0.0 1.3908008835 19.829249313932504 0.0 0.0 1.0 0.0
0.05 -12.531269560615666 2.842170943040401e-14 0.4754557970500001 0.00765056917031709 1.21146494119315e-5 1.833348755182504e-12 4.9 0.18999999999999417
0.1 -12.625315674800847 0.0 0.53900834325 0.009200495705517231 0.00016849331826251275 1.2133647707744346e-18 6.85 0.12750000000000483
0.15 -12.782868936510571 -2.842170943040401e-14 0.6999576986 0.03307405182348461 0.025559906310503235 0.011664082517914303 10.5 4.75
0.2 -13.005213577284078 8.526512829121202e-14 0.91044864415 0.16047519363846552 0.040677049284363324 0.017711063228367043 13.0 8.400000000000006
0.25 -13.294305119964141 0.0 1.3911906357 0.4470505506906792 0.035173232102472765 0.011576623575065306 19.35 34.42749999999995
0.3 -13.652982294192356 5.684341886080802e-14 2.0192907361000003 0.8940716030720237 0.043869374956492964 0.017736283696009984 25.2 55.06000000000006
0.35 -14.085358344829782 0.0 4.3673966195 8.80413630541587 0.03286489723904356 0.00038529627175639845 35.85 88.92750000000001
0.4 -14.59761886353046 -5.684341886080802e-14 12.324252828350001 80.06315383099522 0.07902226376877083 0.006985508607822564 93.9 278.28999999999905
0.45 -15.200013508479023 2.3931079340400174e-11 60.61325534790001 916.2544408176741 0.13082659553488668 0.002695155572738292 269.1 5918.189999999988
0.5 -15.918108154612394 2.3732127374387346e-11 226.16807660304994 622.1490851295457 0.9390342502121978 6.774272469645126e-7 498.3 1065.3099999999977
0.55 -16.785883719066838 -5.684341886080802e-14 103.74922211485 394.6826003805709 0.6587112067581734 2.220446049250313e-16 156.3 2.4099999999962165
0.6 -17.745242448836244 -1.1368683772161603e-13 69.34663022570001 445.6902495000031 0.5067465745965734 1.1102230246251565e-16 118.0 0.0
0.65 -18.760290580169414 -1.1368683772161603e-13 34.42057264505001 117.18092571851275 0.41678521751321573 2.7755575615628914e-17 88.35 0.527500000001055
0.7 -19.81485375166103 5.684341886080802e-14 17.16289603795 47.34379964403314 0.35405261818727 5.551115123125783e-17 69.6 1.4400000000014188
0.75 -20.89907776923709 0.0 14.099321041100001 19.631836891371478 0.3069825120026043 2.7755575615628914e-17 57.9 0.9900000000002365
0.8 -22.006351527556493 0.0 10.009800888749998 6.05102566125538 0.2700975867618265 4.163336342344337e-17 50.0 0.8000000000001819
0.85 -23.131991703492734 -2.2737367544323206e-13 7.90591002835 3.282725681923864 0.2403299109245109 -2.0816681711721685e-17 42.4 0.6400000000001
0.9 -24.272553804891313 -2.2737367544323206e-13 6.28899440485 1.0457569458665716 0.21578005699392433 0.0 39.9 0.19000000000005457
0.95 -25.425431984260104 1.1368683772161603e-13 5.173010492549999 0.7745091710344951 0.19519019149361672 -6.938893903907228e-18 36.8 0.9600000000002638
1.0 -26.58861024932686 1.1368683772161603e-13 4.355848388949999 0.5435109451701727 0.17768594660880221 0.0 31.95 0.6475000000000364
1.05 -27.760500003995737 1.1368683772161603e-13 3.772236821199999 0.22687538057449252 0.16263674843234444 -3.469446951953614e-18 29.9 0.9900000000001228
1.1 -28.93982988342562 1.1368683772161603e-13 3.664687500750001 0.47821328838506183 0.14957448525227574 -3.469446951953614e-18 29.8 0.35999999999989996
1.15 -30.125568759330406 2.2737367544323206e-13 2.9073214088000006 0.06504389974040237 0.13814339762874678 3.469446951953614e-18 27.5 0.75
1.2 -31.31687056967545 -2.2737367544323206e-13 2.61707667185 0.11705178992771792 0.12806779856335848 2.0816681711721685e-17 26.25 1.1875
1.25 -32.51303394479206 -2.2737367544323206e-13 2.1723523003000005 0.07735655670617891 0.11913049933452273 3.2959746043559335e-17 22.6 2.0399999999999068
1.3 -33.71347212141326 -2.2737367544323206e-13 2.1000991196500003 0.04491450849829004 0.11115796183427748 1.3877787807814457e-17 21.6 0.6399999999999295
1.35 -34.917690165012274 -2.2737367544323206e-13 1.9783248186999998 0.032685691773572056 0.10400979485496561 1.3877787807814457e-17 21.2 0.9599999999999795
1.4 -36.1252674832729 2.2737367544323206e-13 1.85854190315 0.040218511812061486 0.097571194689133 3.469446951953614e-18 20.8 0.9599999999999795
1.45 -37.335844232185266 -9.094947017729282e-13 1.74328495725 0.021829626452667394 0.09174736412707668 0.0 20.4 0.6400000000000432
1.5 -38.549110628858664 4.547473508864641e-13 1.7223420779 0.06681810005598132 0.08645933365624361 4.064457104213659e-15 20.25 1.1875
1.55 -39.76479846829592 -2.2737367544323206e-13 1.6725694670500002 0.042123565201678925 0.08164085850915317 2.3930510351100054e-15 18.95 0.6475000000000364
1.6 -40.982674314304944 2.2737367544323206e-13 1.5935304542500004 0.044169354490005475 0.07723587365850126 3.8571576488344306e-15 17.75 1.6875
1.65 -42.202534008901594 4.547473508864641e-13 1.5126249594499999 0.027137321426000227 0.07319674278515967 2.357489203852481e-15 16.65 1.427500000000009
1.7 -43.424198183316236 6.821210263296962e-13 1.5041472353499998 0.02371822878831642 0.06948262056590888 2.4060614611798314e-15 15.5 1.1500000000000057
1.75 -44.64750859002852 6.821210263296962e-13 1.40681986615 0.01039397501252104 0.0660584084555371 1.785897818518123e-15 15.1 0.9900000000000091
1.8 -45.8723250598951 -9.094947017729282e-13 1.34322124535 0.010587980984803513 0.06289371289761876 8.656270145124267e-16 14.5 0.75
1.85 -47.09852298339527 -1.3642420526593924e-12 1.3325042388 0.017265083601990527 0.05996217163840971 7.4593109467002705e-16 15.0 1.0
1.9 -48.3259911894206 -4.547473508864641e-13 1.29544459825 0.00852219598001569 0.05724067318542446 4.466912950640278e-16 14.7 0.910000000000025
1.95 -49.55463018343945 -9.094947017729282e-13 1.3520783315 0.03263979483094426 0.05470903988610053 2.0860049798621105e-16 14.4 0.6399999999999864
2.0 -50.78435064077318 9.094947017729282e-13 1.2505756157 0.013018948375532746 0.052349495153865486 7.849623728795052e-17 14.2 0.36000000000001364
