Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200418  3.138123494389022e-15
2  4.0  0.0  0.906456998220046  5.575431261237402e-15
3  8.0  0.0  2.7317722805090834  0.0057344961416381955
4  16.0  0.0  2.731772280509086  0.005734496141636642
5  32.0  0.0  4.576892676255911  0.005405011293596738
6  64.0  0.0  4.576892676255911  0.005405011293596445
7  128.0  0.0  6.436136635471618  0.0073481990553875
8  128.0  0.0  6.43613663547162  0.0073481990553879465
9  128.0  0.0  6.569338979991582  0.02196635691586996
10  128.0  0.0  6.569338979991583  0.021966356915870077
11  128.0  0.0  6.456932501436597  0.010434629643074787
12  128.0  0.0  6.456932501436602  0.010434629643074827
13  128.0  0.0  6.42870294367742  0.0058401453385260125
14  128.0  0.0  6.428702943677422  0.005840145338525541
15  128.0  0.0  6.418923592426483  0.004356607002749089
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0699444522741866e-14  2.2841127358650442e-15
2  4.0  0.0  1.8145050698679377  0.0024194311016768762
3  8.0  0.0  1.8145050698679412  0.002419431101677979
4  16.0  0.0  3.650181367248153  0.005117686037008374
5  32.0  0.0  3.6501813672481567  0.005117686037009411
6  64.0  0.0  5.503887452290429  0.006868526886715184
7  128.0  0.0  5.503887452290432  0.006868526886714816
8  256.0  0.0  7.370131795373784  0.006293889496501193
9  256.0  0.0  7.37013179537379  0.006293889496502038
10  256.0  0.0  7.119921562385665  0.014161276628286087
11  256.0  0.0  7.1199215623856675  0.014161276628286371
12  256.0  0.0  7.0331793215505005  0.007832356491212203
13  256.0  0.0  7.033179321550504  0.007832356491212231
14  256.0  0.0  7.008958688698928  0.0033941811560431463
15  256.0  0.0  7.008958688698932  0.0033941811560423167
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0955718643047066e-14  3.595266519159225e-15
2  4.0  0.0  1.8149349481999828  0.0027797729271560974
3  8.0  0.0  1.8149349481999881  0.002779772927155871
4  16.0  0.0  3.6505343457358896  0.0038495221810620523
5  32.0  0.0  3.650534345735892  0.003849522181062221
6  64.0  0.0  5.504309003610678  0.004000460107149997
7  128.0  0.0  5.504309003610683  0.004000460107150161
8  256.0  0.0  7.369754735732224  0.005298799090274242
9  256.0  0.0  7.369754735732227  0.00529879909027339
10  256.0  0.0  7.546812037623139  0.02310005810985268
11  256.0  0.0  7.546812037623143  0.023100058109851586
12  256.0  0.0  7.454719336051353  0.0060470534470030545
13  256.0  0.0  7.454719336051357  0.006047053447002174
14  256.0  0.0  7.427203322543266  0.00333631629243931
15  256.0  0.0  7.427203322543269  0.003336316292439936
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220043  4.011885798080181e-15
2  4.0  0.0  0.9064569982200477  6.9761418331563755e-15
3  8.0  0.0  2.7285861089310957  0.003899811910835056
4  16.0  0.0  2.7285861089310988  0.0038998119108335193
5  32.0  0.0  4.5736196963132  0.0045759883366754475
6  64.0  0.0  4.573619696313203  0.0045759883366747744
7  128.0  0.0  6.431374671093219  0.00670753791482368
8  256.0  0.0  6.431374671093222  0.0067075379148237085
9  512.0  0.0  8.304459435785216  0.007452544332337659
10  512.0  0.0  8.304459435785219  0.007452544332339192
11  511.95  0.21794494717703372  8.103668394290244  0.0171275332790272
12  511.95  0.21794494717703372  8.10366839429025  0.017127533279027225
13  512.0  0.0  8.029444158735632  0.004149438760766466
14  512.0  0.0  8.029444158735636  0.004149438760766454
15  511.95  0.21794494717703372  8.008234771295875  0.002771209821496231
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220045  2.9849311794280963e-15
2  4.0  0.0  0.9064569982200463  6.760702174077127e-15
3  8.0  0.0  2.7303990394307087  0.0031056023503661175
4  16.0  0.0  2.7303990394307123  0.0031056023503651413
5  32.0  0.0  4.574524978595726  0.005986574301987605
6  64.0  0.0  4.57452497859573  0.0059865743019860964
7  128.0  0.0  6.434774033633121  0.004823786448800593
8  256.0  0.0  6.434774033633124  0.004823786448800351
9  512.0  0.0  8.30542169214785  0.004349559349767278
10  512.0  0.0  8.305421692147851  0.00434955934976654
11  512.0  0.0  8.533266992888166  0.024733235165703228
12  512.0  0.0  8.53326699288817  0.024733235165703422
13  512.0  0.0  8.449713341745753  0.008682245868501992
14  512.0  0.0  8.449713341745756  0.008682245868501326
15  512.0  0.0  8.425748314280275  0.002331777923190424
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.2493363364878236e-14  3.541199281098204e-15
2  4.0  0.0  1.8161906764653697  0.0033217142074918
3  8.0  0.0  1.816190676465374  0.0033217142074910898
4  16.0  0.0  3.65181534578957  0.0031966950840246924
5  32.0  0.0  3.6518153457895735  0.0031966950840242366
6  64.0  0.0  5.504220993715482  0.00532574465493386
7  128.0  0.0  5.504220993715485  0.005325744654933756
8  256.0  0.0  7.369793900412108  0.005672179129598948
9  512.0  0.0  7.369793900412115  0.005672179129601577
10  1024.0  0.0  9.247733523169096  0.005562142189236247
11  1024.0  0.0  9.247733523169101  0.0055621421892357885
12  1023.75  0.4330127018922193  9.09857292518328  0.011245719515280549
13  1023.75  0.4330127018922193  9.09857292518328  0.011245719515279957
14  1023.9  0.29999999999999993  9.025597924726448  0.004501055079166902
15  1023.9  0.29999999999999993  9.025597924726451  0.00450105507916657
