Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200418  3.3877269039580675e-15
2  4.0  0.0  0.9064569982200444  6.407054655256064e-15
3  8.0  0.0  2.72968398766434  0.0032469429011220264
4  16.0  0.0  2.729683987664344  0.0032469429011236102
5  32.0  0.0  4.574847797804709  0.0042206322049252705
6  64.0  0.0  4.574847797804712  0.00422063220492504
7  128.0  0.0  6.4359146666224785  0.0059271897912724185
8  128.0  0.0  6.435914666622483  0.005927189791272646
9  128.0  0.0  6.5648264749614516  0.015562221060350124
10  128.0  0.0  6.564826474961455  0.015562221060349128
11  128.0  0.0  6.456901727500833  0.006744639258708861
12  128.0  0.0  6.456901727500835  0.006744639258708488
13  128.0  0.0  6.42886525007539  0.005108970743287424
14  128.0  0.0  6.4288652500753924  0.005108970743288843
15  128.0  0.0  6.4211138627814766  0.004121454479582443
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0411136137398525e-14  3.72961948739061e-15
2  4.0  0.0  1.8160135662003714  0.00319108481782638
3  8.0  0.0  1.816013566200373  0.0031910848178274484
4  16.0  0.0  3.6513127286403155  0.0051815502155984575
5  32.0  0.0  3.6513127286403195  0.005181550215598417
6  64.0  0.0  5.503481484886691  0.006057775116046399
7  128.0  0.0  5.503481484886694  0.006057775116045973
8  256.0  0.0  7.3698992865709725  0.00445824024292892
9  256.0  0.0  7.369899286570975  0.004458240242929657
10  256.0  0.0  7.128237037139522  0.013200420818474706
11  256.0  0.0  7.128237037139526  0.013200420818475118
12  256.0  0.0  7.0338181147212255  0.006302119264594636
13  256.0  0.0  7.033818114721231  0.0063021192645957005
14  256.0  0.0  7.010035353716151  0.00471881559238857
15  256.0  0.0  7.0100353537161535  0.004718815592388702
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.1051821438161509e-14  2.7547605412579718e-15
2  4.0  0.0  1.815801042312182  0.0031373468279389024
3  8.0  0.0  1.8158010423121862  0.0031373468279373017
4  16.0  0.0  3.6521555080292947  0.004682890000152089
5  32.0  0.0  3.652155508029299  0.004682890000153303
6  64.0  0.0  5.504261754640157  0.003979916624234091
7  128.0  0.0  5.50426175464016  0.003979916624235
8  256.0  0.0  7.371296820228994  0.005587712900638671
9  256.0  0.0  7.371296820228999  0.005587712900638329
10  256.0  0.0  7.550529558125059  0.0195629758187789
11  256.0  0.0  7.550529558125061  0.019562975818780397
12  256.0  0.0  7.457905108438952  0.007577676965979958
13  256.0  0.0  7.457905108438955  0.007577676965981112
14  256.0  0.0  7.428105866429395  0.0022777946629320683
15  256.0  0.0  7.4281058664294  0.002277794662932166
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200432  2.565071731474385e-15
2  4.0  0.0  0.9064569982200501  7.001582576906884e-15
3  8.0  0.0  2.7303827631137887  0.004051084367174739
4  16.0  0.0  2.7303827631137922  0.00405108436717279
5  32.0  0.0  4.5751080587747035  0.005951681429234648
6  64.0  0.0  4.575108058774708  0.00595168142923394
7  128.0  0.0  6.4346735790212914  0.005602794370441853
8  256.0  0.0  6.434673579021296  0.005602794370441657
9  512.0  0.0  8.30664934227097  0.005811144176762795
10  512.0  0.0  8.306649342270976  0.005811144176762402
11  512.0  0.0  8.109257365306897  0.012847918162688071
12  512.0  0.0  8.109257365306899  0.012847918162688212
13  512.0  0.0  8.028407690485487  0.005474028545686297
14  512.0  0.0  8.02840769048549  0.005474028545685318
15  512.0  0.0  8.008930018230924  0.0026831771576201597
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200444  2.919696586469998e-15
2  4.0  0.0  0.9064569982200471  4.082164906665539e-15
3  8.0  0.0  2.729913714038426  0.0035589746419022886
4  16.0  0.0  2.7299137140384313  0.003558974641903148
5  32.0  0.0  4.575682420909503  0.005035977177245966
6  64.0  0.0  4.575682420909507  0.005035977177245749
7  128.0  0.0  6.437362410875738  0.004397735707580099
8  256.0  0.0  6.437362410875744  0.004397735707581309
9  512.0  0.0  8.308755916169542  0.004426891861239223
10  512.0  0.0  8.308755916169545  0.004426891861238124
11  512.0  0.0  8.533659966895204  0.014514648614023504
12  512.0  0.0  8.533659966895208  0.014514648614022473
13  512.0  0.0  8.448562301179814  0.008661552975776586
14  512.0  0.0  8.448562301179816  0.008661552975777038
15  512.0  0.0  8.425877839928306  0.0019033670684621825
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3998973821671264e-14  3.3614615329318202e-15
2  4.0  0.0  1.8153594963936535  0.0027585790532709646
3  8.0  0.0  1.8153594963936583  0.002758579053270879
4  16.0  0.0  3.6514150071770937  0.004577134104300205
5  32.0  0.0  3.6514150071770963  0.004577134104300342
6  64.0  0.0  5.506045366021576  0.005055835058579059
7  128.0  0.0  5.506045366021579  0.005055835058579295
8  256.0  0.0  7.372810235229619  0.006506408907014245
9  512.0  0.0  7.372810235229624  0.006506408907014821
10  1024.0  0.0  9.250648257580213  0.005520835866640246
11  1024.0  0.0  9.250648257580217  0.005520835866639663
12  1023.9  0.3  9.098931545300683  0.01651147633828734
13  1023.9  0.3  9.09893154530069  0.016511476338286573
14  1023.85  0.3570714214271425  9.02606546089453  0.006402118704775142
15  1023.85  0.3570714214271425  9.026065460894532  0.006402118704774793
